Date,EnergyProduction,CarbonFootprint,SystemEfficiency,MaintenanceCosts,ProductionSource,CustomerFeedback,Temperature,Humidity,Demand,OutageDuration,OutageReason
2023-11-06 11:46:36,4152.7,292.35,91.26,1224.71,Wind,Negative,37.88,48.21,601.66,7.25,Equipment Failure
2024-04-28 11:46:36,5031.61,292.25,91.17,2055.71,Wind,Neutral,20.07,44.79,588.76,18.16,Equipment Failure
2023-05-30 11:46:36,7819.88,340.01,94.26,4320.97,Wind,Positive,0.15,25.21,726.65,18.71,Unknown
2024-02-18 11:46:36,6266.67,465.24,91.91,1610.73,Wind,Neutral,7.11,74.31,662.41,9.36,Equipment Failure
2022-11-17 11:46:36,5811.85,166.35,84.51,3536.25,Coal,Positive,5.93,43.39,730.43,14.28,Weather
2022-10-05 11:46:36,8081.46,195.74,91.31,2598.61,Hydro,Negative,22.31,38.53,621.03,0.08,Maintenance
2023-04-05 11:46:36,4385.94,476.11,94.87,3692.77,Wind,Neutral,17.86,22.41,723.98,12.31,Equipment Failure
2023-09-29 11:46:36,8361.57,180.03,81.6,4935.66,Natural Gas,Negative,29.98,71.06,866.29,20.92,Weather
2023-05-14 11:46:36,3818.16,469.47,91.32,2391.62,Wind,Positive,28.61,34.41,914.6,12.74,Equipment Failure
2023-02-14 11:46:36,3772.99,453.86,85.12,4377.82,Hydro,Negative,34.3,45.14,765.53,17.32,Unknown
2022-07-16 11:46:36,8525.71,262.55,91.32,3428.39,Coal,Positive,19.96,78.33,671.22,8.95,Maintenance
2023-06-01 11:46:36,6646.38,454.09,93.0,4199.51,Wind,Negative,34.25,62.45,956.54,13.65,Weather
2024-03-11 11:46:36,5826.31,301.76,83.16,4020.86,Wind,Positive,18.05,44.94,837.14,23.68,Weather
2023-05-09 11:46:36,3161.42,292.18,89.0,3795.14,Solar,Neutral,13.13,34.32,900.08,1.41,Weather
2023-01-16 11:46:36,4100.11,143.78,84.45,4611.05,Coal,Negative,34.46,57.46,596.21,0.23,Maintenance
2023-06-19 11:46:36,5737.03,337.72,83.22,4387.3,Solar,Neutral,7.19,29.58,948.43,18.22,Equipment Failure
2023-05-17 11:46:36,9965.7,267.0,89.08,1422.14,Wind,Negative,39.54,29.56,779.25,11.6,Weather
2022-10-05 11:46:36,6017.93,286.8,81.42,4583.44,Wind,Positive,26.95,75.02,970.45,5.52,Weather
2023-01-30 11:46:36,1293.17,197.01,82.41,3387.68,Solar,Positive,30.46,63.25,810.1,12.0,Weather
2023-10-23 11:46:36,5163.29,206.88,86.42,1251.97,Hydro,Positive,33.56,25.54,789.19,2.35,Maintenance
2023-02-19 11:46:36,5541.81,162.87,92.62,1814.12,Natural Gas,Negative,31.67,47.22,553.14,0.77,Unknown
2022-12-22 11:46:36,3754.5,291.83,92.61,1453.54,Hydro,Negative,38.21,41.14,826.09,4.29,Equipment Failure
2023-03-09 11:46:36,3900.55,401.32,80.46,4843.93,Wind,Negative,39.38,74.26,633.31,2.4,Weather
2023-06-12 11:46:36,8409.61,492.74,81.35,3723.26,Solar,Negative,34.55,46.38,822.51,4.56,Equipment Failure
2024-04-24 11:46:36,7144.84,180.88,86.26,2639.5,Solar,Negative,24.11,71.21,583.94,21.79,Maintenance
2024-01-11 11:46:36,8271.49,102.78,86.31,3820.33,Wind,Positive,32.2,64.77,544.67,20.48,Unknown
2024-05-14 11:46:36,6637.04,404.72,90.53,4769.4,Natural Gas,Negative,5.82,29.17,746.76,4.88,Unknown
2023-01-01 11:46:36,6150.08,487.43,89.42,4531.61,Solar,Positive,39.48,32.91,569.69,6.68,Equipment Failure
2024-05-10 11:46:36,9009.85,104.97,87.16,4159.15,Hydro,Negative,18.01,63.07,627.33,18.13,Unknown
2024-03-07 11:46:36,6800.95,445.25,94.56,3395.96,Solar,Negative,3.7,31.23,976.74,2.97,Equipment Failure
2024-04-21 11:46:36,3823.56,207.9,85.75,1671.53,Solar,Negative,33.84,36.1,767.2,19.65,Unknown
2023-10-09 11:46:36,2422.24,459.98,80.75,2246.68,Hydro,Neutral,34.64,46.18,958.71,11.71,Unknown
2022-10-13 11:46:36,4944.28,114.83,83.13,2283.79,Wind,Negative,29.55,24.29,654.7,23.92,Maintenance
2024-03-17 11:46:36,2563.54,125.7,81.62,3874.26,Coal,Neutral,29.24,38.39,584.72,13.96,Equipment Failure
2023-03-19 11:46:36,9800.32,316.95,82.96,3214.97,Wind,Negative,0.18,46.53,767.26,13.06,Equipment Failure
2023-05-16 11:46:36,5242.66,487.76,91.9,1282.86,Solar,Neutral,29.73,77.76,824.17,5.74,Equipment Failure
2023-04-11 11:46:36,8863.26,126.05,93.8,1217.17,Hydro,Neutral,19.7,50.04,838.36,1.09,Weather
2023-05-09 11:46:36,9975.61,245.44,91.34,1711.89,Wind,Positive,23.01,20.58,772.45,7.17,Unknown
2023-02-22 11:46:36,7129.21,136.07,85.67,4508.76,Wind,Negative,14.77,45.0,520.19,14.19,Equipment Failure
2023-12-28 11:46:36,8480.38,256.18,86.26,3891.85,Coal,Neutral,18.19,27.83,711.76,8.93,Equipment Failure
2023-06-10 11:46:36,5563.23,108.77,93.89,4147.61,Coal,Negative,29.92,32.98,566.87,9.66,Weather
2023-05-31 11:46:36,5200.41,468.55,83.75,4942.12,Hydro,Negative,37.37,54.04,914.56,15.75,Equipment Failure
2023-07-15 11:46:36,5476.03,421.67,82.28,4630.55,Natural Gas,Positive,39.43,30.28,756.73,1.14,Maintenance
2022-06-15 11:46:36,6350.6,233.56,88.69,4652.52,Hydro,Negative,33.51,68.82,565.64,13.99,Unknown
2023-05-01 11:46:36,3734.82,204.39,81.16,4443.52,Hydro,Negative,31.82,48.6,754.9,3.67,Weather
2022-08-19 11:46:36,3288.88,100.79,91.83,1430.24,Natural Gas,Negative,38.31,23.5,506.3,12.28,Equipment Failure
2024-01-11 11:46:36,3105.22,275.17,94.97,3244.55,Hydro,Neutral,28.82,31.91,739.75,18.59,Maintenance
2023-03-25 11:46:36,3183.48,175.49,94.64,4925.12,Solar,Negative,32.41,33.42,596.62,23.71,Unknown
2023-07-27 11:46:36,6438.17,410.98,83.01,1323.44,Wind,Negative,37.17,65.58,798.17,12.24,Maintenance
2023-04-10 11:46:36,3897.89,163.3,81.88,2528.32,Wind,Negative,0.74,59.93,776.3,11.86,Maintenance
2023-02-11 11:46:36,2250.62,377.41,89.49,2449.3,Wind,Positive,24.66,67.75,961.03,13.46,Weather
2023-08-29 11:46:36,2365.92,125.83,92.74,2564.13,Hydro,Neutral,19.02,72.13,786.48,16.84,Equipment Failure
2024-04-19 11:46:36,1782.7,272.9,81.27,2614.08,Coal,Negative,18.68,59.73,770.36,23.2,Equipment Failure
2023-03-01 11:46:36,9620.74,419.01,84.74,1353.67,Natural Gas,Positive,24.22,31.37,710.38,10.74,Unknown
2023-03-11 11:46:36,3078.8,411.87,82.45,3894.36,Coal,Neutral,1.04,78.53,971.0,2.18,Equipment Failure
2024-03-25 11:46:36,8147.58,471.66,81.12,3596.14,Solar,Neutral,28.8,73.19,615.7,19.89,Weather
2023-05-05 11:46:36,2401.99,227.59,82.17,3947.14,Hydro,Neutral,39.69,59.57,957.45,0.16,Unknown
2024-02-04 11:46:36,4153.28,410.58,85.08,3642.18,Solar,Negative,12.22,73.12,847.98,20.37,Unknown
2023-04-23 11:46:36,7053.04,281.66,92.05,2585.02,Solar,Negative,26.78,58.87,726.24,12.67,Weather
2024-02-28 11:46:36,8859.17,181.12,88.87,1614.62,Solar,Positive,20.52,54.83,512.67,18.08,Maintenance
2022-05-25 11:46:36,1337.52,412.35,90.88,1875.0,Wind,Negative,22.4,42.82,727.54,4.87,Unknown
2022-11-27 11:46:36,2719.49,403.96,91.36,1276.84,Natural Gas,Positive,25.56,35.05,834.62,15.92,Weather
2023-01-22 11:46:36,1311.56,357.89,84.12,4386.34,Hydro,Negative,10.79,78.5,972.4,0.07,Equipment Failure
2023-12-09 11:46:36,3314.52,245.75,81.61,2323.15,Solar,Neutral,17.42,30.82,842.37,15.34,Maintenance
2023-06-13 11:46:36,2424.89,242.45,86.15,4107.13,Coal,Neutral,3.69,44.11,874.37,6.67,Maintenance
2024-03-01 11:46:36,3633.98,405.08,85.95,4445.12,Coal,Positive,5.98,61.01,726.03,17.79,Weather
2022-06-04 11:46:36,4613.66,131.68,85.37,2690.32,Solar,Neutral,18.48,22.42,531.07,16.85,Equipment Failure
2022-09-29 11:46:36,8785.69,350.01,90.84,4993.14,Coal,Neutral,19.15,41.77,518.46,11.47,Unknown
2023-11-18 11:46:36,8628.51,365.84,88.99,4096.73,Hydro,Neutral,12.06,55.56,884.27,13.05,Weather
2022-10-25 11:46:36,8996.27,205.03,89.07,4896.84,Natural Gas,Neutral,19.35,63.54,660.03,19.48,Unknown
2022-07-19 11:46:36,1430.05,425.08,82.59,1377.07,Coal,Neutral,16.6,79.18,524.38,16.94,Equipment Failure
2022-07-03 11:46:36,4652.55,356.87,84.12,4031.38,Wind,Neutral,35.53,46.35,645.82,15.43,Unknown
2023-01-25 11:46:36,7239.16,447.33,90.58,1062.18,Coal,Neutral,8.39,51.19,624.39,7.99,Weather
2024-03-16 11:46:36,8565.65,384.91,89.11,1380.15,Coal,Neutral,12.63,74.56,796.23,1.96,Maintenance
2022-08-06 11:46:36,3911.09,446.26,87.91,2014.12,Wind,Neutral,37.99,22.67,604.34,1.99,Equipment Failure
2023-09-10 11:46:36,2170.12,182.52,84.26,3861.37,Hydro,Neutral,7.27,33.74,519.78,18.39,Weather
2023-07-11 11:46:36,3652.53,234.16,87.06,1570.55,Natural Gas,Negative,39.3,23.61,829.25,3.82,Weather
2023-02-01 11:46:36,9024.73,222.56,81.24,2370.46,Wind,Positive,16.18,39.09,815.66,4.92,Maintenance
2024-04-22 11:46:36,8247.8,135.85,92.85,1619.35,Solar,Negative,0.74,70.13,638.43,14.14,Maintenance
2022-05-29 11:46:36,9005.01,145.11,93.4,1195.55,Coal,Neutral,30.37,53.08,629.1,15.64,Unknown
2023-09-19 11:46:36,1992.7,335.98,90.85,2381.53,Hydro,Positive,31.51,72.85,721.06,0.67,Maintenance
2023-10-07 11:46:36,5589.78,170.46,86.22,1835.06,Coal,Negative,4.85,46.99,696.05,16.56,Equipment Failure
2023-10-15 11:46:36,1011.61,496.89,87.46,2174.44,Hydro,Neutral,13.21,50.84,563.08,11.11,Unknown
2022-08-29 11:46:36,8094.82,176.74,92.61,3524.14,Solar,Positive,34.39,28.05,724.45,12.87,Weather
2023-05-14 11:46:36,7226.64,422.86,89.41,2103.53,Natural Gas,Negative,5.85,21.34,923.8,20.62,Equipment Failure
2023-12-02 11:46:36,5322.06,209.22,82.59,1269.67,Natural Gas,Negative,28.35,73.84,641.17,0.67,Unknown
2022-11-05 11:46:36,8032.96,130.08,85.19,3359.47,Natural Gas,Negative,16.7,35.65,774.5,20.32,Maintenance
2024-02-05 11:46:36,2769.09,335.06,93.78,4469.44,Solar,Negative,30.6,44.66,975.02,10.29,Unknown
2023-04-18 11:46:36,3658.35,115.08,88.59,1637.07,Natural Gas,Positive,36.87,74.38,515.76,10.35,Weather
2023-03-16 11:46:36,9937.38,182.94,92.07,1529.51,Natural Gas,Negative,14.87,64.81,793.14,21.41,Unknown
2023-01-11 11:46:36,5349.93,201.42,83.49,2245.41,Coal,Negative,2.32,21.46,878.05,8.11,Unknown
2024-01-24 11:46:36,7087.53,390.0,88.44,1894.08,Solar,Neutral,25.97,78.2,952.47,3.53,Weather
2023-02-12 11:46:36,1179.95,279.82,91.21,2580.61,Coal,Positive,24.96,21.94,744.81,5.62,Weather
2024-03-20 11:46:36,4356.79,343.16,85.09,1052.53,Hydro,Positive,27.15,25.26,630.1,3.69,Maintenance
2022-10-09 11:46:36,3122.74,352.55,86.5,4411.27,Hydro,Negative,35.19,35.01,668.88,13.74,Equipment Failure
2022-07-31 11:46:36,2480.42,386.65,93.34,3812.26,Solar,Neutral,34.46,77.39,927.31,23.15,Weather
2023-06-21 11:46:36,5061.98,408.71,93.63,3750.61,Coal,Negative,26.6,29.11,573.6,5.82,Maintenance
2023-06-05 11:46:36,4662.03,316.79,87.09,1918.6,Hydro,Negative,39.85,64.23,831.2,15.11,Maintenance
2023-03-17 11:46:36,5290.29,491.02,87.25,1275.28,Solar,Positive,39.33,61.38,657.92,16.02,Weather
2024-02-25 11:46:36,5864.2,274.49,83.35,2788.15,Solar,Neutral,8.26,56.2,842.57,10.47,Weather
2024-02-12 11:46:36,7126.43,181.81,93.53,2198.5,Hydro,Neutral,5.57,41.82,542.75,0.17,Unknown
2023-09-18 11:46:36,3598.33,458.02,81.81,4229.03,Natural Gas,Negative,7.12,20.09,691.42,15.66,Equipment Failure
2023-08-07 11:46:36,7628.56,213.54,81.07,3968.4,Hydro,Negative,7.56,34.85,710.6,4.55,Equipment Failure
2022-07-06 11:46:36,8987.41,489.98,88.32,1434.75,Coal,Neutral,14.2,33.94,880.65,19.61,Maintenance
2022-12-28 11:46:36,6306.81,205.52,86.68,3346.85,Natural Gas,Neutral,16.06,60.65,604.38,12.09,Weather
2023-01-30 11:46:36,4899.17,133.52,82.58,1307.99,Coal,Negative,29.2,65.71,679.7,13.31,Unknown
2022-08-08 11:46:36,6509.95,474.18,82.6,2716.97,Wind,Positive,25.74,31.13,952.25,23.13,Maintenance
2024-02-07 11:46:36,3314.1,206.09,84.93,4298.43,Wind,Neutral,6.29,66.38,688.82,9.35,Unknown
2022-12-24 11:46:36,2602.04,456.31,81.46,2030.67,Coal,Neutral,30.03,65.46,734.1,16.98,Maintenance
2023-11-17 11:46:36,2870.25,269.54,90.28,1486.17,Coal,Positive,20.54,21.92,668.81,2.63,Equipment Failure
2023-06-28 11:46:36,4617.63,295.14,88.94,3284.35,Natural Gas,Positive,34.07,48.42,898.21,8.3,Equipment Failure
2022-06-08 11:46:36,1812.8,286.96,86.78,1533.63,Natural Gas,Neutral,14.58,29.47,515.82,7.9,Maintenance
2023-11-01 11:46:36,1406.55,132.2,90.88,3099.34,Solar,Negative,22.17,63.21,738.84,15.56,Weather
2024-01-25 11:46:36,6164.53,411.84,80.52,4842.32,Hydro,Negative,38.99,39.31,987.24,23.82,Equipment Failure
2024-02-14 11:46:36,7116.33,349.63,89.97,1441.03,Coal,Neutral,11.31,37.63,972.9,5.5,Weather
2022-09-04 11:46:36,2818.99,182.48,93.25,2730.57,Natural Gas,Negative,13.18,36.24,686.3,9.75,Weather
2023-10-26 11:46:36,7328.0,482.13,91.39,2068.51,Solar,Neutral,39.35,54.03,877.7,12.34,Maintenance
2024-01-19 11:46:36,6974.05,137.09,80.01,4162.6,Natural Gas,Positive,10.95,58.08,842.39,14.85,Maintenance
2022-09-22 11:46:36,2401.38,102.71,83.59,3318.62,Solar,Neutral,2.09,71.86,885.11,13.9,Weather
2024-03-18 11:46:36,2436.37,240.52,90.24,2430.83,Solar,Negative,13.45,38.83,562.79,4.38,Equipment Failure
2023-11-10 11:46:36,5118.8,498.88,81.75,1294.14,Hydro,Negative,16.91,72.61,692.01,15.6,Equipment Failure
2023-09-01 11:46:36,7966.2,110.09,88.86,3752.91,Wind,Positive,4.0,76.68,769.49,11.23,Maintenance
2022-06-01 11:46:36,3911.43,116.13,83.5,3455.74,Solar,Neutral,12.02,75.25,562.18,19.16,Weather
2023-10-06 11:46:36,8184.32,443.46,84.34,2465.97,Natural Gas,Neutral,8.57,48.08,704.08,22.8,Maintenance
2022-11-07 11:46:36,4240.58,287.46,83.93,3583.06,Solar,Negative,14.07,48.17,657.13,16.38,Equipment Failure
2023-06-13 11:46:36,3101.65,324.94,92.02,3144.44,Coal,Positive,29.0,54.68,801.66,14.87,Unknown
2024-03-18 11:46:36,9515.82,288.21,89.28,3121.9,Wind,Neutral,30.1,29.78,601.07,1.43,Weather
2023-09-26 11:46:36,8300.5,465.86,81.64,2612.61,Wind,Negative,34.38,45.63,987.58,16.5,Weather
2023-05-20 11:46:36,9278.64,132.01,80.58,3649.55,Natural Gas,Positive,20.77,73.63,507.99,20.22,Maintenance
2024-01-09 11:46:36,1529.29,336.41,83.32,1122.99,Hydro,Negative,16.47,72.92,504.52,15.93,Equipment Failure
2023-05-19 11:46:36,9868.26,491.75,88.09,1516.18,Wind,Neutral,5.07,41.74,688.77,9.17,Unknown
2024-05-04 11:46:36,2038.66,125.93,85.84,2435.09,Solar,Neutral,12.32,42.34,632.33,20.31,Unknown
2023-06-04 11:46:36,9493.62,379.44,89.63,4235.0,Wind,Negative,6.74,79.32,577.71,9.93,Maintenance
2022-10-06 11:46:36,2060.06,265.22,81.68,3871.7,Wind,Negative,10.5,27.34,696.97,23.88,Weather
2022-10-01 11:46:36,8450.83,439.75,92.52,4494.54,Coal,Neutral,30.47,72.27,635.65,19.66,Equipment Failure
2023-01-09 11:46:36,2779.19,150.64,92.68,4936.62,Coal,Negative,20.06,26.02,633.05,23.99,Unknown
2024-01-27 11:46:36,6649.14,122.88,92.8,3579.46,Hydro,Positive,29.07,57.49,593.76,4.93,Weather
2023-05-08 11:46:36,1241.29,461.94,90.15,4700.01,Natural Gas,Positive,29.85,67.27,521.1,18.81,Equipment Failure
2023-05-19 11:46:36,4034.27,334.41,82.07,4234.41,Wind,Neutral,13.66,43.7,725.59,5.69,Maintenance
2023-07-27 11:46:36,3961.7,473.16,82.68,3990.24,Natural Gas,Neutral,10.92,26.96,669.69,21.45,Maintenance
2023-06-01 11:46:36,6997.67,435.23,80.39,4876.99,Hydro,Negative,34.0,25.51,974.99,23.81,Equipment Failure
2024-05-08 11:46:36,3766.01,481.77,84.79,1356.0,Hydro,Neutral,9.95,48.0,910.81,4.42,Weather
2022-11-19 11:46:36,9231.25,375.95,93.76,1968.33,Coal,Neutral,5.0,52.95,928.6,14.61,Maintenance
2023-04-17 11:46:36,3590.21,294.98,82.87,2963.76,Coal,Neutral,0.95,61.25,719.86,23.82,Equipment Failure
2024-02-12 11:46:36,3753.13,431.89,84.15,3758.23,Natural Gas,Neutral,3.78,68.01,920.02,2.64,Equipment Failure
2023-07-20 11:46:36,6621.98,239.91,92.75,2911.73,Natural Gas,Negative,30.14,27.12,663.17,5.54,Maintenance
2023-12-05 11:46:36,1142.38,446.52,85.47,2526.35,Hydro,Negative,2.78,38.63,742.47,5.17,Unknown
2023-09-02 11:46:36,6779.81,196.87,83.61,3426.96,Solar,Positive,13.94,26.08,682.55,19.89,Weather
2023-03-30 11:46:36,4773.82,144.22,80.88,1002.11,Wind,Negative,2.6,49.76,602.4,14.42,Equipment Failure
2022-06-19 11:46:36,8220.43,499.21,90.22,2253.85,Solar,Positive,24.0,50.53,529.99,6.34,Equipment Failure
2022-06-01 11:46:36,1681.54,491.84,85.03,2625.91,Wind,Negative,7.17,75.33,760.96,8.55,Weather
2023-05-15 11:46:36,5418.34,392.07,92.79,1693.69,Hydro,Neutral,6.73,75.46,773.71,20.69,Weather
2023-04-15 11:46:36,7081.33,222.77,87.72,3063.21,Hydro,Negative,6.82,21.01,826.08,16.1,Maintenance
2022-10-21 11:46:36,9120.31,424.32,94.43,4993.62,Coal,Positive,15.42,41.12,652.04,3.83,Equipment Failure
2023-10-28 11:46:36,8239.01,340.93,92.54,1983.93,Hydro,Positive,11.07,31.59,879.18,9.8,Unknown
2023-07-17 11:46:36,4731.67,192.35,91.4,1566.54,Wind,Negative,29.54,79.8,941.24,3.08,Equipment Failure
2023-01-18 11:46:36,5401.09,496.01,93.71,2286.38,Wind,Positive,10.76,43.76,986.42,0.12,Unknown
2022-06-04 11:46:36,5107.29,252.76,94.71,2089.14,Natural Gas,Negative,16.43,42.48,681.81,3.29,Equipment Failure
2023-10-20 11:46:36,6445.34,220.29,93.57,2379.07,Natural Gas,Positive,39.17,65.99,613.96,10.49,Unknown
2023-07-29 11:46:36,7608.05,316.79,91.75,1165.27,Coal,Negative,37.25,71.72,720.82,5.73,Equipment Failure
2023-06-10 11:46:36,4753.24,199.14,83.79,3080.13,Hydro,Negative,0.72,77.2,536.39,21.85,Unknown
2024-03-17 11:46:36,5609.33,246.44,91.8,2518.86,Coal,Positive,38.96,74.07,780.01,9.59,Unknown
2022-05-25 11:46:36,1270.09,375.58,91.82,3051.17,Solar,Positive,26.12,32.57,919.18,16.99,Unknown
2023-01-30 11:46:36,6481.25,438.78,90.31,2069.7,Natural Gas,Neutral,25.63,41.26,989.93,0.7,Equipment Failure
2023-08-07 11:46:36,8693.72,101.36,83.83,1957.7,Wind,Neutral,20.44,43.63,672.62,13.57,Unknown
2023-02-04 11:46:36,9667.78,222.59,89.24,1493.26,Natural Gas,Negative,9.95,61.57,779.08,4.56,Weather
2022-11-25 11:46:36,1243.09,465.07,88.18,2289.02,Hydro,Neutral,5.61,46.93,665.65,8.64,Unknown
2022-10-07 11:46:36,2848.46,489.11,80.67,3850.1,Natural Gas,Positive,3.02,61.79,530.5,5.41,Maintenance
2022-11-30 11:46:36,8954.75,268.38,89.45,3487.72,Wind,Negative,32.36,49.38,691.36,17.97,Maintenance
2023-05-05 11:46:36,4397.47,462.14,81.68,2168.79,Natural Gas,Negative,1.24,51.51,585.49,9.42,Maintenance
2023-10-19 11:46:36,2199.82,277.84,80.36,4259.92,Natural Gas,Positive,15.24,60.33,862.3,11.01,Equipment Failure
2022-10-17 11:46:36,1882.06,212.61,86.23,4551.49,Solar,Positive,12.13,67.04,581.65,19.03,Weather
2024-02-14 11:46:36,2587.42,282.96,82.32,2431.02,Coal,Neutral,7.02,35.77,815.81,18.19,Maintenance
2023-07-27 11:46:36,2373.46,240.67,89.5,1743.88,Natural Gas,Negative,20.64,71.42,834.51,11.54,Weather
2023-02-07 11:46:36,7167.87,183.93,94.03,3002.68,Hydro,Negative,24.84,65.33,938.04,21.32,Maintenance
2023-08-11 11:46:36,1533.7,375.14,84.75,3504.12,Natural Gas,Neutral,5.12,58.85,512.14,4.02,Maintenance
2022-12-24 11:46:36,7186.05,304.33,92.57,4908.9,Wind,Negative,34.26,51.05,610.63,3.96,Maintenance
2023-08-21 11:46:36,5816.29,223.4,91.72,1878.21,Natural Gas,Positive,37.88,32.67,990.8,23.01,Weather
2023-02-26 11:46:36,1805.5,278.39,83.09,2204.22,Natural Gas,Neutral,8.76,73.3,834.33,6.5,Unknown
2023-01-26 11:46:36,3296.13,432.39,94.32,2410.74,Coal,Negative,6.82,52.32,539.61,12.02,Weather
2022-08-22 11:46:36,2777.86,269.0,89.62,4508.86,Solar,Negative,19.02,26.0,588.24,12.68,Maintenance
2024-02-18 11:46:36,9458.92,492.43,85.68,1064.17,Natural Gas,Positive,25.77,47.16,643.19,11.34,Weather
2022-07-31 11:46:36,3392.54,373.31,83.01,1052.31,Coal,Positive,20.38,32.07,800.14,19.77,Equipment Failure
2022-11-14 11:46:36,5163.57,417.61,87.85,4558.53,Solar,Positive,18.78,52.76,583.77,19.73,Weather
2022-09-28 11:46:36,9936.94,283.54,89.04,1195.87,Hydro,Negative,8.17,33.71,940.42,12.6,Equipment Failure
2024-02-29 11:46:36,8736.63,313.05,91.56,1625.81,Natural Gas,Neutral,34.62,32.9,694.81,13.58,Equipment Failure
2022-06-12 11:46:36,7991.18,410.31,84.02,1381.16,Natural Gas,Positive,17.25,34.07,929.68,5.64,Weather
2023-11-02 11:46:36,9684.14,462.82,94.45,3979.01,Natural Gas,Positive,37.72,28.37,747.16,10.56,Weather
2023-04-11 11:46:36,1323.67,472.84,93.13,1319.1,Coal,Neutral,21.04,32.97,778.38,16.24,Maintenance
2023-04-07 11:46:36,3255.9,398.02,81.86,4555.42,Hydro,Neutral,34.64,78.16,684.22,1.42,Equipment Failure
2022-09-10 11:46:36,2053.4,472.17,83.41,3800.36,Solar,Positive,0.68,55.12,504.14,9.54,Unknown
2024-04-14 11:46:36,8576.86,456.27,82.57,1758.16,Solar,Neutral,15.69,32.14,617.36,1.0,Equipment Failure
2023-10-22 11:46:36,7829.35,153.13,85.7,2250.47,Coal,Negative,14.73,78.07,631.37,4.08,Weather
2024-01-22 11:46:36,1722.24,154.58,81.11,1269.48,Wind,Neutral,3.53,51.39,540.54,3.15,Equipment Failure
2023-12-18 11:46:36,3880.09,311.66,92.24,4108.81,Hydro,Negative,39.85,50.51,977.63,8.59,Maintenance
2024-05-19 11:46:36,5027.51,387.25,85.31,3936.84,Solar,Negative,30.7,42.09,593.44,11.5,Equipment Failure
2024-03-13 11:46:36,4786.81,385.89,83.05,1483.63,Wind,Positive,1.76,20.53,912.12,18.68,Weather
2022-06-25 11:46:36,4803.95,398.48,92.04,4617.09,Coal,Positive,28.48,49.32,525.6,15.58,Unknown
2024-02-15 11:46:36,7972.94,367.43,86.83,4848.46,Coal,Negative,3.52,41.21,655.34,18.76,Weather
2022-11-05 11:46:36,9599.56,455.89,82.66,3179.85,Coal,Neutral,25.25,52.78,752.45,17.51,Equipment Failure
2024-03-10 11:46:36,3497.03,461.46,87.34,4229.39,Wind,Negative,33.16,25.8,970.27,3.81,Equipment Failure
2022-07-11 11:46:36,6728.17,266.43,81.45,1166.41,Coal,Positive,3.56,21.98,765.61,8.81,Weather
2023-05-19 11:46:36,4351.33,267.48,89.91,2097.76,Coal,Neutral,31.49,57.7,618.53,18.93,Maintenance
2024-01-02 11:46:36,9215.94,468.92,87.36,1835.62,Wind,Neutral,36.85,46.24,601.89,15.34,Weather
2023-10-02 11:46:36,7889.22,237.65,87.3,3798.88,Coal,Neutral,36.99,26.37,718.46,22.22,Maintenance
2023-11-20 11:46:36,6431.61,265.04,91.33,1909.03,Solar,Neutral,13.95,25.42,742.2,3.54,Weather
2023-12-14 11:46:36,1864.18,353.29,91.91,4981.74,Wind,Positive,14.37,38.61,803.54,5.15,Weather
2024-01-19 11:46:36,8585.64,384.04,85.87,4295.49,Solar,Positive,38.67,79.5,737.79,9.61,Weather
2024-03-15 11:46:36,7092.14,405.48,80.66,3468.93,Hydro,Negative,36.02,27.9,639.03,20.31,Maintenance
2023-12-18 11:46:36,6264.98,216.32,94.52,2598.26,Wind,Positive,5.76,58.99,886.73,15.53,Unknown
2024-01-26 11:46:36,6039.88,250.39,81.73,1950.32,Natural Gas,Neutral,8.42,55.0,732.97,14.18,Unknown
2023-08-31 11:46:36,3035.6,361.81,85.32,3526.25,Natural Gas,Neutral,3.56,76.97,846.16,5.38,Weather
2022-10-13 11:46:36,2704.56,301.11,84.88,1725.44,Natural Gas,Neutral,7.13,49.13,584.42,10.57,Maintenance
2024-04-22 11:46:36,7531.11,132.37,85.65,2321.68,Wind,Neutral,27.61,71.84,954.93,4.88,Equipment Failure
2023-04-15 11:46:36,8275.03,499.42,83.42,1828.61,Wind,Negative,3.12,38.59,890.21,16.81,Unknown
2024-01-25 11:46:36,2881.78,440.49,88.34,2199.66,Solar,Negative,35.72,37.7,735.81,9.83,Equipment Failure
2023-09-13 11:46:36,7420.11,454.64,87.24,4643.11,Solar,Negative,29.75,35.49,790.3,19.94,Unknown
2022-08-26 11:46:36,5791.79,116.6,86.18,2426.02,Hydro,Positive,8.8,20.0,868.53,0.61,Unknown
2023-06-20 11:46:36,8920.88,305.07,91.95,4786.67,Natural Gas,Positive,33.91,34.4,702.73,6.91,Unknown
2023-07-08 11:46:36,3723.27,167.12,90.72,2144.16,Natural Gas,Neutral,37.09,30.24,584.51,2.64,Equipment Failure
2022-06-06 11:46:36,2726.99,489.4,88.77,1885.74,Coal,Neutral,16.68,78.28,661.73,23.72,Weather
2023-02-23 11:46:36,4062.91,214.65,93.24,1131.68,Solar,Neutral,1.85,31.32,562.11,11.76,Equipment Failure
2023-11-25 11:46:36,5173.71,453.98,93.69,2386.82,Coal,Neutral,36.4,52.58,511.52,21.83,Weather
2023-03-10 11:46:36,2343.59,246.73,87.91,4956.18,Solar,Positive,34.74,56.28,758.14,15.02,Maintenance
