Booking ID,Room Type,Daily Rate,Length of Stay (days),Total Revenue,Customer Satisfaction,Online Reviews,Check-in Date,Check-out Date,Booking Source,Customer Nationality,Average Daily Rate (ADR),RevPAR
54d0a8fc-7f9d-4763-8e32-94809f99b6fe,Double,356.31,8,2850.48,1,65,2023-04-04,2023-04-12,Corporate,Aruba,356.31,1.42524
716a701a-f0e1-4736-b81f-027f172c6d4a,Family,320.9,5,1604.5,2,96,2023-03-27,2023-04-01,Corporate,Mauritania,320.9,0.80225
1b3b8448-be31-4d68-bf73-4fb73095901f,Double,271.81,13,3533.53,2,25,2024-03-10,2024-03-23,OTA,Armenia,271.81,1.7667650000000001
fa24ba71-7754-4ad8-ad2c-46ba6cf4cef5,Suite,201.8,9,1816.2,1,76,2024-05-04,2024-05-13,Corporate,Lithuania,201.8,0.9081
5662adec-21ef-4a76-a28b-9baa5b2cf493,Suite,322.09,8,2576.72,5,86,2022-06-11,2022-06-19,Travel Agent,Marshall Islands,322.09,1.28836
c6a7a182-01d7-4739-8147-ea839020526c,Single,103.48,13,1345.24,2,14,2022-11-12,2022-11-25,Direct,Armenia,103.48,0.67262
2e020362-17df-45e2-a069-d3be2deac19e,Single,404.61,4,1618.44,2,91,2022-07-02,2022-07-06,Travel Agent,United States of America,404.61,0.80922
9fdf1c74-57ba-47c2-bb35-c28872c6b850,Single,213.74,10,2137.4,5,64,2023-04-14,2023-04-24,OTA,Kyrgyz Republic,213.74,1.0687
6749f25a-e041-4319-a9c8-26bfd30cb9e1,Single,243.79,14,3413.06,5,2,2024-01-06,2024-01-20,Corporate,Mexico,243.79,1.7065299999999999
70b3916f-8eac-40d9-9a10-c10b95dbac94,Single,224.85,10,2248.5,5,83,2023-01-31,2023-02-10,OTA,Equatorial Guinea,224.85,1.12425
d64fb830-24c9-4edd-a616-b1a85d33c513,Family,434.83,14,6087.62,2,22,2022-07-11,2022-07-25,Travel Agent,Russian Federation,434.83,3.04381
3ba7215a-d942-4a18-b6aa-c38c90069b41,Single,272.41,1,272.41,1,31,2022-11-03,2022-11-04,OTA,Peru,272.41,0.13620500000000002
a2ac8143-57e9-4ca3-84c1-3457350251cb,Deluxe,423.92,4,1695.68,5,99,2022-11-06,2022-11-10,Direct,Ireland,423.92,0.84784
68579dcc-d69f-4053-8b52-e063abc2d2ff,Deluxe,296.21,4,1184.84,1,99,2022-10-27,2022-10-31,OTA,Martinique,296.21,0.59242
2b354999-7296-4330-93dc-5a5876195f59,Single,205.08,9,1845.72,5,57,2024-05-04,2024-05-13,Corporate,Mexico,205.08,0.92286
0a4d4358-88e2-498b-ad55-da2a2e8e24ba,Suite,497.17,8,3977.36,3,3,2022-06-20,2022-06-28,OTA,Guyana,497.17,1.98868
57a99ddd-e4f6-4eb7-9c6c-6fa3c9fafba8,Single,449.69,1,449.69,5,46,2022-10-25,2022-10-26,OTA,Central African Republic,449.69,0.224845
30ebd454-c1bc-42ca-b2e8-69146fc48375,Suite,367.6,2,735.2,1,49,2023-09-08,2023-09-10,Travel Agent,Jersey,367.6,0.36760000000000004
aa5e5639-af76-4547-92a6-ff4c18fc344d,Family,321.65,11,3538.1499999999996,5,2,2022-05-24,2022-06-04,Travel Agent,South Georgia and the South Sandwich Islands,321.65,1.7690749999999997
935fe47a-b8ec-4418-9892-1cac75e42f89,Suite,179.15,9,1612.3500000000001,2,20,2022-12-16,2022-12-25,Direct,Djibouti,179.15,0.8061750000000001
13e7b653-b112-40a6-a6bd-ced6e8acb2e1,Family,167.23,2,334.46,2,0,2022-11-09,2022-11-11,Corporate,El Salvador,167.23,0.16723
9420de30-c6cc-4cd5-9bee-ac4590332a2a,Suite,248.88,7,1742.1599999999999,3,83,2024-02-19,2024-02-26,Travel Agent,Liberia,248.87999999999997,0.87108
ea4ac10d-e020-4274-a8e1-92c484617bd2,Suite,414.58,2,829.16,1,0,2023-06-26,2023-06-28,Travel Agent,Madagascar,414.58,0.41458
cdafeb7b-7956-4087-acf6-e45343f7c7f6,Family,416.45,3,1249.35,1,56,2023-02-27,2023-03-02,Travel Agent,Kuwait,416.45,0.624675
1ab4de8c-51da-4ee9-ad6a-87d3ea44342c,Suite,498.89,8,3991.12,5,10,2022-07-27,2022-08-04,Travel Agent,United Kingdom,498.89,1.99556
f64e441a-dcfd-4b64-8b3f-22c5777f7d5f,Deluxe,147.68,6,886.08,2,6,2023-12-17,2023-12-23,Corporate,Nepal,147.68,0.44304000000000004
2b7ef638-9527-4eac-82d1-3d9a7b9e3d4f,Suite,159.42,2,318.84,5,76,2022-11-13,2022-11-15,Travel Agent,Panama,159.42,0.15941999999999998
dda80827-f634-43aa-bdd4-5e5132187571,Double,267.65,10,2676.5,5,6,2024-03-02,2024-03-12,Corporate,Philippines,267.65,1.33825
a9ebd44d-04e9-4087-9a60-7bc16e17e21c,Deluxe,376.03,11,4136.33,3,9,2023-02-09,2023-02-20,Direct,Honduras,376.03,2.068165
606b2483-1be3-42b4-9eb6-4415cc7e3c70,Family,221.51,1,221.51,2,8,2023-05-05,2023-05-06,Direct,French Polynesia,221.51,0.11075499999999999
e6f0120c-09da-4147-817f-127ffece64b0,Suite,304.65,1,304.65,5,29,2024-03-24,2024-03-25,Direct,United Arab Emirates,304.65,0.152325
23eb5472-e358-40cf-86ea-736fa8b1cf71,Single,65.2,6,391.20000000000005,1,42,2023-03-02,2023-03-08,Direct,Cameroon,65.2,0.19560000000000002
1c702376-d236-4e94-8f36-a397ebce3ade,Family,110.05,12,1320.6,3,76,2024-02-14,2024-02-26,Corporate,Colombia,110.05,0.6603
a3255600-1d31-45cb-adb5-9454f3212ca0,Double,175.9,1,175.9,3,83,2022-09-10,2022-09-11,Corporate,New Caledonia,175.9,0.08795
41b490d7-701f-4a52-8c27-252f6a274bbf,Double,69.33,10,693.3,4,38,2023-09-27,2023-10-07,Direct,Norfolk Island,69.33,0.34664999999999996
7d0952f5-5955-4a37-bb45-72c078a0f38f,Double,293.18,9,2638.62,2,74,2023-07-01,2023-07-10,Travel Agent,Togo,293.18,1.31931
7dd071ec-1713-4f05-88cf-63be5c7fef4f,Single,158.44,6,950.64,1,71,2024-05-10,2024-05-16,OTA,New Caledonia,158.44,0.47532
ae4d9d6c-7b2f-4cc2-b45b-63842327f47a,Suite,187.34,8,1498.72,4,37,2024-04-17,2024-04-25,OTA,Korea,187.34,0.74936
217b335f-eda1-462f-a061-a0fc8aaedc67,Double,393.16,14,5504.240000000001,5,52,2023-12-06,2023-12-20,Corporate,American Samoa,393.16,2.7521200000000006
8326a08d-1f75-4ba3-895b-8a388218b5ef,Family,218.48,10,2184.7999999999997,4,58,2023-08-18,2023-08-28,OTA,Cameroon,218.47999999999996,1.0923999999999998
bb5f6741-936e-4da5-a4a5-db2333fbc9cd,Suite,478.95,8,3831.6,4,46,2023-08-21,2023-08-29,OTA,Holy See (Vatican City State),478.95,1.9158
9843d1d8-e6aa-4678-ab1a-d98c8c005a2e,Suite,427.93,9,3851.37,3,65,2022-08-28,2022-09-06,OTA,Holy See (Vatican City State),427.93,1.9256849999999999
45e6284d-076e-47d4-a923-643b25a44f81,Single,103.38,6,620.28,4,88,2023-05-20,2023-05-26,Travel Agent,Argentina,103.38,0.31013999999999997
f2d1e58e-58b5-43e5-ad4b-bc21ca497d19,Family,343.34,4,1373.36,3,80,2022-10-25,2022-10-29,Travel Agent,Fiji,343.34,0.68668
25ba5ea5-8c15-41ca-bcb9-3acf5e2dbc90,Family,319.77,2,639.54,2,34,2022-07-21,2022-07-23,Travel Agent,Qatar,319.77,0.31977
15e56fbc-a00e-4f9b-aa1f-e3aa5301356d,Suite,56.17,1,56.17,5,1,2023-01-01,2023-01-02,Direct,Guernsey,56.17,0.028085000000000002
45968b23-11d8-45c0-b6c1-f64a90ebeaa6,Double,181.01,13,2353.13,4,58,2023-05-08,2023-05-21,Travel Agent,Seychelles,181.01000000000002,1.176565
a9e9c96e-dba3-4db7-856a-2a048b8985ed,Single,87.45,1,87.45,3,85,2022-07-14,2022-07-15,Corporate,Cote d'Ivoire,87.45,0.043725
60cc7ddb-43cf-4ce2-917c-c91d9b93ece9,Double,219.02,5,1095.1000000000001,3,98,2023-05-07,2023-05-12,Direct,India,219.02000000000004,0.5475500000000001
25509444-d338-4989-a407-bc37a2aee598,Double,311.66,9,2804.94,5,67,2024-01-03,2024-01-12,Travel Agent,Egypt,311.66,1.40247
4b050553-a891-4cba-880b-e4537cb40896,Deluxe,192.75,12,2313.0,3,72,2024-01-24,2024-02-05,OTA,Reunion,192.75,1.1565
5b2d6c09-8052-4065-bcd4-9f9767f7396c,Suite,91.82,5,459.09999999999997,5,22,2022-11-11,2022-11-16,Corporate,Argentina,91.82,0.22954999999999998
27b64499-8348-47d6-94e5-9465017b4e16,Single,284.57,8,2276.56,3,38,2022-12-08,2022-12-16,Corporate,New Zealand,284.57,1.13828
9e391831-6591-4025-91f4-7b461359ef73,Single,371.19,9,3340.71,2,41,2023-03-17,2023-03-26,Corporate,Saint Vincent and the Grenadines,371.19,1.670355
0f310fd6-405a-4dde-bb59-8dcecce728cf,Single,308.36,1,308.36,3,40,2023-07-31,2023-08-01,OTA,Jordan,308.36,0.15418
b0123d08-0c19-471e-a79e-a5a3503a0dba,Deluxe,288.64,3,865.92,1,68,2023-01-09,2023-01-12,OTA,Bosnia and Herzegovina,288.64,0.43295999999999996
d0a525bf-4f8b-4fe6-92d1-75f2b0163ae0,Suite,470.53,2,941.06,4,53,2022-06-06,2022-06-08,Direct,Iran,470.53,0.47052999999999995
c6f3a9a4-e9e8-4c93-abfe-e956cb284adc,Family,97.48,8,779.84,1,3,2023-08-07,2023-08-15,Corporate,Cocos (Keeling) Islands,97.48,0.38992
425dccd6-e7dc-4583-85ff-f4ba6d979a1e,Family,93.73,7,656.11,2,44,2023-02-19,2023-02-26,Direct,Wallis and Futuna,93.73,0.328055
0d5f6c2e-c948-4b5f-8fea-f55fd1116164,Single,135.82,13,1765.6599999999999,1,34,2023-07-12,2023-07-25,Corporate,Taiwan,135.82,0.8828299999999999
1d7195a5-fb85-41ed-9807-ebe32b9121a0,Deluxe,440.56,11,4846.16,4,62,2023-04-13,2023-04-24,Corporate,United States Virgin Islands,440.56,2.42308
c7f2ab11-f348-4645-b25e-6e30f4193489,Deluxe,211.12,6,1266.72,4,99,2022-05-29,2022-06-04,Travel Agent,Gibraltar,211.12,0.63336
8d77db1d-7834-48bb-bfff-51b03c2e1d97,Suite,143.39,2,286.78,1,20,2024-03-27,2024-03-29,Travel Agent,Anguilla,143.39,0.14339
a10de868-b8d5-4246-b726-2ba416b8e6cd,Single,280.29,14,3924.0600000000004,5,42,2024-05-16,2024-05-30,OTA,Niue,280.29,1.9620300000000002
a70a9964-8b94-48c0-ac88-51f6dc6702a3,Deluxe,435.69,4,1742.76,4,51,2022-12-30,2023-01-03,OTA,Somalia,435.69,0.87138
51d84bd3-86b5-414f-a229-8acec4a30eb6,Family,253.13,11,2784.43,5,85,2023-07-09,2023-07-20,Travel Agent,Rwanda,253.13,1.392215
931f3e92-1991-481f-920c-4cd0ed97b98a,Double,475.91,13,6186.83,1,23,2024-03-03,2024-03-16,OTA,Azerbaijan,475.90999999999997,3.093415
499498c6-08ab-4ae6-9ceb-838fe28c1972,Double,107.69,12,1292.28,1,46,2023-09-12,2023-09-24,Corporate,Moldova,107.69,0.6461399999999999
ce0eb613-81fe-4b44-b697-5d305757e90a,Single,474.11,14,6637.54,3,9,2022-09-29,2022-10-13,Travel Agent,Hungary,474.11,3.3187699999999998
cf9db43e-d639-40d3-a05f-a871230abbac,Single,218.56,4,874.24,1,11,2022-09-04,2022-09-08,Direct,Bahamas,218.56,0.43712
ac3e9958-469a-41c7-ad8e-3d48235abf94,Family,458.34,12,5500.08,1,24,2022-06-06,2022-06-18,OTA,Western Sahara,458.34,2.75004
9900ab49-0d0e-46cc-8605-dbb0397f30f0,Single,53.58,9,482.21999999999997,4,73,2022-09-13,2022-09-22,Corporate,Brunei Darussalam,53.58,0.24111
0a3690fb-bdfb-4b49-871d-74cdf6c20047,Double,267.57,4,1070.28,3,90,2024-01-09,2024-01-13,Corporate,Argentina,267.57,0.53514
f64c5722-3414-4cbc-8ea8-31df7e88cceb,Deluxe,478.29,12,5739.4800000000005,4,79,2024-04-11,2024-04-23,Corporate,Suriname,478.29,2.86974
b2bbf518-ab61-4bb8-b93a-deb1a239dbe6,Double,229.16,14,3208.24,3,86,2022-10-26,2022-11-09,Direct,Philippines,229.16,1.60412
c48f3c9f-5aea-439d-b137-b549a31ceddc,Family,490.31,3,1470.93,4,62,2023-12-17,2023-12-20,Travel Agent,Myanmar,490.31,0.735465
5bbd1dbf-3379-4000-80db-6b8366acacdc,Deluxe,72.24,6,433.43999999999994,2,74,2022-12-10,2022-12-16,OTA,Heard Island and McDonald Islands,72.24,0.21671999999999997
656bb193-e400-45cc-877d-03524c4e0687,Suite,480.62,3,1441.8600000000001,5,44,2023-08-06,2023-08-09,OTA,Indonesia,480.62000000000006,0.7209300000000001
9c830ed2-74e6-44f0-a3d0-fda346d2ac7c,Family,399.28,6,2395.68,5,32,2023-11-20,2023-11-26,Direct,Morocco,399.28,1.19784
968ec1ed-f48e-40f0-8d19-5ba8e741bfa7,Family,411.1,1,411.1,3,79,2023-01-15,2023-01-16,Corporate,Spain,411.1,0.20555
d31040ee-0fb1-4410-aae0-108285d14ab7,Suite,237.12,6,1422.72,2,68,2023-10-04,2023-10-10,Direct,Belarus,237.12,0.71136
cfbb00bd-ab98-479f-aebe-907e61ddb49e,Suite,386.97,3,1160.91,4,45,2022-12-20,2022-12-23,Corporate,Rwanda,386.97,0.580455
92648d67-636a-436f-99b1-081e5991812f,Deluxe,89.68,1,89.68,1,3,2023-10-21,2023-10-22,Direct,Equatorial Guinea,89.68,0.044840000000000005
e3126024-ad79-4936-b581-3f2e9f9e7f26,Double,398.66,8,3189.28,4,71,2022-12-20,2022-12-28,Direct,Italy,398.66,1.59464
ec9380e8-80fb-489b-bc7f-638016f62598,Deluxe,365.46,14,5116.44,4,17,2022-06-24,2022-07-08,Corporate,Tuvalu,365.46,2.55822
4064767c-038f-4909-bcb0-dba08852748f,Family,333.09,11,3663.99,4,37,2023-05-05,2023-05-16,Direct,Senegal,333.09,1.8319949999999998
aa4ec432-48c7-47ef-a9ff-857ec31329b9,Suite,321.8,4,1287.2,5,34,2022-07-11,2022-07-15,OTA,Svalbard & Jan Mayen Islands,321.8,0.6436000000000001
c1244371-67ff-42f9-bd56-66e28eed88ac,Family,240.53,7,1683.71,3,26,2023-01-16,2023-01-23,Travel Agent,Cook Islands,240.53,0.841855
7e133a49-81d4-4007-b764-1a251bef0a8c,Suite,349.99,6,2099.94,1,30,2022-09-24,2022-09-30,OTA,French Polynesia,349.99,1.04997
46729f84-ea2a-4091-af56-761d91cfb363,Deluxe,183.96,13,2391.48,4,36,2024-01-24,2024-02-06,Travel Agent,Svalbard & Jan Mayen Islands,183.96,1.19574
32def193-9044-4c3d-8c63-0b85360ae5e0,Single,261.81,9,2356.29,5,57,2022-09-12,2022-09-21,OTA,Indonesia,261.81,1.178145
57d82d52-8d15-421e-ab55-06ad7db0bfda,Single,197.19,7,1380.33,5,33,2023-11-06,2023-11-13,Corporate,Angola,197.19,0.6901649999999999
5bb59630-9d68-4214-8b7b-4c1671c56442,Double,326.79,5,1633.95,3,15,2022-11-28,2022-12-03,Direct,Australia,326.79,0.816975
8c8baaa8-2f16-4e19-b471-b8359ab0dc17,Deluxe,436.0,14,6104.0,2,60,2024-03-13,2024-03-27,Corporate,Tuvalu,436.0,3.052
25bb5d6d-58cb-4c07-8535-02384f8e4d75,Deluxe,139.99,13,1819.8700000000001,3,60,2023-12-07,2023-12-20,OTA,Maldives,139.99,0.909935
ba2b4a52-398c-404a-9572-91f6cd70ff6c,Suite,349.81,6,2098.86,2,65,2022-12-04,2022-12-10,Corporate,Indonesia,349.81,1.04943
98bda2ba-1517-442c-bade-8411cd0a55b8,Single,381.78,4,1527.12,3,91,2022-07-03,2022-07-07,Travel Agent,Bermuda,381.78,0.7635599999999999
5ae81575-2bb4-4cf4-a10b-30348348bffc,Double,466.74,5,2333.7,2,72,2023-02-01,2023-02-06,Direct,Seychelles,466.73999999999995,1.16685
3395a7cd-010f-4b0b-8b51-792c852cc6c1,Double,408.2,10,4082.0,4,96,2024-02-23,2024-03-04,Direct,Brazil,408.2,2.041
3cb6414c-83fc-4861-9c16-b738bc6dd58a,Suite,493.09,12,5917.08,5,46,2023-11-10,2023-11-22,Corporate,Montserrat,493.09,2.95854
5343b501-da5e-4457-8709-ab76e0d39524,Double,231.4,13,3008.2000000000003,2,82,2023-01-12,2023-01-25,Travel Agent,Germany,231.40000000000003,1.5041000000000002
4c28b029-4cab-4d53-904d-6d2f025503ca,Single,429.56,8,3436.48,4,85,2023-12-23,2023-12-31,Direct,Mauritania,429.56,1.71824
2bba053c-2ef5-4bcb-b027-f3105313513b,Single,102.29,2,204.58,2,9,2023-04-14,2023-04-16,Direct,Zambia,102.29,0.10229
e08ad63d-6887-43ac-91cb-a13e872d6ae6,Double,453.86,1,453.86,5,17,2022-12-06,2022-12-07,OTA,Hungary,453.86,0.22693000000000002
433eddaa-f844-4a3a-bc4f-72ac71ba78f6,Family,305.27,4,1221.08,3,31,2023-10-19,2023-10-23,Corporate,Lesotho,305.27,0.61054
01b07bb7-14f2-46cd-a146-f80fe293ff63,Double,408.88,10,4088.8,2,66,2022-08-04,2022-08-14,Travel Agent,Myanmar,408.88,2.0444
9abd981b-1b21-4d76-96d8-2c3a671a08e1,Double,214.61,13,2789.9300000000003,1,67,2023-04-29,2023-05-12,OTA,South Africa,214.61,1.3949650000000002
71a7a5ae-496e-4787-a96b-c6a68ef6564c,Single,271.49,9,2443.41,4,0,2024-01-22,2024-01-31,OTA,Denmark,271.49,1.2217049999999998
ea378def-7beb-4785-95f6-2b425afe15ae,Family,289.16,2,578.32,1,20,2022-11-17,2022-11-19,Corporate,Canada,289.16,0.28916000000000003
2e99bb6b-2ae9-44d2-b918-ae4c6c2644e5,Family,91.08,5,455.4,3,68,2024-03-10,2024-03-15,Travel Agent,Haiti,91.08,0.22769999999999999
3e52937a-0682-446b-bc14-545e3dd7cc08,Deluxe,102.74,1,102.74,4,54,2024-04-03,2024-04-04,Corporate,Hungary,102.74,0.05137
de29255d-c48b-4ca9-aa36-89c1a596ded8,Double,439.61,12,5275.32,4,25,2022-08-14,2022-08-26,OTA,Albania,439.60999999999996,2.63766
eb64557a-ecb6-4314-b348-028f3bd94791,Family,482.09,3,1446.27,5,71,2023-10-05,2023-10-08,Corporate,Maldives,482.09,0.723135
ea29c8cd-4ba2-45df-abd2-283048708ebb,Double,320.51,13,4166.63,3,98,2023-04-01,2023-04-14,Direct,Wallis and Futuna,320.51,2.0833150000000002
c809a5e4-dbf5-481f-901b-8bb2784e9dda,Double,57.0,5,285.0,3,25,2023-08-11,2023-08-16,Corporate,Germany,57.0,0.1425
42956a41-e73c-4e70-ba81-0b9ce4be3a7b,Family,224.58,2,449.16,1,83,2024-04-14,2024-04-16,Travel Agent,Congo,224.58,0.22458
d2d1857d-efd1-4108-be9d-0e5464c2e2da,Family,231.9,5,1159.5,1,74,2023-10-06,2023-10-11,OTA,Canada,231.9,0.57975
b50a33b3-1e00-4170-8d57-10dab24e012d,Double,134.3,13,1745.9,4,4,2023-10-15,2023-10-28,OTA,Belize,134.3,0.87295
103c88b1-180c-4511-8fa9-5ffaca6263eb,Suite,224.14,9,2017.2599999999998,5,45,2022-09-28,2022-10-07,OTA,Serbia,224.14,1.00863
a46e86d1-7a59-41f7-a35f-b562f1467bab,Single,307.94,9,2771.46,1,35,2023-12-25,2024-01-03,Corporate,New Caledonia,307.94,1.3857300000000001
470b65e8-0337-4ec5-ad64-7f55292a29a6,Suite,92.01,2,184.02,1,6,2022-08-01,2022-08-03,OTA,Barbados,92.01,0.09201000000000001
3faab4bd-9eeb-4a82-930b-525e1dbe6121,Double,446.65,10,4466.5,2,75,2023-08-19,2023-08-29,Corporate,Papua New Guinea,446.65,2.23325
76f9efdd-af3f-47ee-8cdc-f2b225b21c81,Double,313.92,10,3139.2000000000003,3,55,2022-08-05,2022-08-15,Corporate,Antarctica (the territory South of 60 deg S),313.92,1.5696
22bd9c6f-96e8-4b4d-884b-5599c0019c9d,Family,326.39,11,3590.29,3,28,2024-05-07,2024-05-18,OTA,Barbados,326.39,1.795145
2c01852b-2916-4bd1-8f3a-e60ab240392d,Double,104.72,6,628.3199999999999,2,48,2023-01-13,2023-01-19,OTA,Western Sahara,104.71999999999998,0.31416
c5bf6431-0f6a-4e91-9ee5-5b60bba49f6d,Suite,183.2,2,366.4,4,91,2024-04-19,2024-04-21,Travel Agent,Timor-Leste,183.2,0.1832
fbe9f66b-f9d4-46cb-8ef6-6f6d7ca9d098,Suite,139.86,10,1398.6000000000001,5,23,2022-10-10,2022-10-20,Corporate,Albania,139.86,0.6993
29d44275-1686-4d16-a77f-94211bce651b,Single,453.02,5,2265.1,4,19,2023-03-09,2023-03-14,Corporate,Madagascar,453.02,1.13255
74b8abc2-6ccd-4f5d-bcc0-8aaebd5384ac,Single,455.57,5,2277.85,3,50,2024-02-16,2024-02-21,Direct,Congo,455.57,1.138925
a286ee60-66c3-4652-9b79-a69f9d766f7d,Family,59.08,5,295.4,1,86,2022-11-20,2022-11-25,OTA,Malaysia,59.08,0.1477
a2f485fb-48f7-4062-8ad1-1b867495a7f9,Suite,68.2,12,818.4000000000001,1,56,2024-05-06,2024-05-18,Travel Agent,United States of America,68.2,0.40920000000000006
ff89a235-d097-4330-9407-167c9eecc2ca,Deluxe,290.09,6,1740.54,4,10,2023-04-23,2023-04-29,Corporate,South Georgia and the South Sandwich Islands,290.09,0.87027
7be0131f-10e5-4f5b-bd5f-3f3d5c29a152,Family,118.72,7,831.04,2,57,2023-11-13,2023-11-20,Corporate,Peru,118.72,0.41552
ebfdefe5-5187-4d2e-af60-5cc3498e3677,Single,397.19,1,397.19,1,59,2022-08-15,2022-08-16,Corporate,Micronesia,397.19,0.198595
d423ba42-bac9-48f7-ad30-ffa91fab9604,Single,287.75,3,863.25,5,47,2023-12-20,2023-12-23,Travel Agent,Uzbekistan,287.75,0.431625
f77c4e57-03de-4990-92f8-b780cc64f41c,Family,370.21,13,4812.73,5,18,2024-05-07,2024-05-20,Corporate,Saint Vincent and the Grenadines,370.21,2.4063649999999996
1756279b-43be-4bba-9681-775b815c63db,Family,292.26,14,4091.64,1,36,2022-10-24,2022-11-07,Travel Agent,Bahrain,292.26,2.04582
58a31f19-dbd2-473f-acd5-c90475039bec,Double,84.36,4,337.44,2,52,2022-10-17,2022-10-21,Direct,United States Minor Outlying Islands,84.36,0.16872
7c498ba9-2a8f-4b04-b895-dd45fecde001,Double,52.34,13,680.4200000000001,5,33,2023-05-11,2023-05-24,Corporate,Austria,52.34,0.34021
8c7d4aee-e21a-4700-87ef-32da747900b4,Double,319.93,6,1919.58,3,37,2023-04-26,2023-05-02,Travel Agent,Kyrgyz Republic,319.93,0.9597899999999999
5a3911b9-2402-4abe-9f9a-bedc2bb5cdbd,Suite,412.12,5,2060.6,5,88,2023-03-18,2023-03-23,Direct,Turkmenistan,412.12,1.0303
3f174fad-c273-49e2-ae83-737100ea1d44,Deluxe,280.6,6,1683.6000000000001,2,90,2023-03-16,2023-03-22,OTA,Canada,280.6,0.8418000000000001
8fe0303f-1c93-44f2-9654-9c7b61c09213,Deluxe,257.65,2,515.3,5,21,2023-08-23,2023-08-25,Travel Agent,Greece,257.65,0.25765
ee35563a-34ad-4602-8cf5-ad77d9c90dce,Deluxe,199.34,11,2192.7400000000002,3,24,2022-08-16,2022-08-27,OTA,Turks and Caicos Islands,199.34000000000003,1.09637
29380738-887b-4307-9a60-ef3341a5f1b0,Suite,275.18,4,1100.72,3,33,2023-07-09,2023-07-13,Corporate,Heard Island and McDonald Islands,275.18,0.55036
5f4e5d53-8f27-4937-b82c-77717dc56f66,Deluxe,195.23,12,2342.7599999999998,1,52,2024-03-10,2024-03-22,OTA,Senegal,195.23,1.1713799999999999
f0684fe1-3102-4ca0-961a-47608af03cd9,Deluxe,295.87,8,2366.96,5,73,2023-07-13,2023-07-21,Direct,Greece,295.87,1.18348
9ad41e63-5f88-49d0-8289-e8787adec82b,Deluxe,225.56,7,1578.92,3,67,2023-08-21,2023-08-28,OTA,Congo,225.56,0.78946
d8978dd3-dd09-4ba2-80b3-69e3e4461cb9,Single,465.4,7,3257.7999999999997,4,81,2023-09-24,2023-10-01,Corporate,Lao People's Democratic Republic,465.4,1.6288999999999998
ea07725c-289b-463b-91d8-11dfda7dbc64,Family,393.62,3,1180.8600000000001,1,10,2024-01-20,2024-01-23,Corporate,Kyrgyz Republic,393.62000000000006,0.59043
22e9c046-797d-43a5-9abf-06992a85241d,Single,234.57,13,3049.41,4,34,2023-10-13,2023-10-26,Corporate,Chile,234.57,1.524705
68aa1c49-60e7-4c22-89f5-9515a83751a3,Single,324.2,1,324.2,1,63,2024-01-27,2024-01-28,OTA,Guernsey,324.2,0.1621
0094da20-4c96-473a-92f8-b10dc866072b,Deluxe,124.67,8,997.36,5,9,2022-10-06,2022-10-14,OTA,Micronesia,124.67,0.49868
79474a82-666d-4042-bfc2-15f15ad7d230,Double,478.77,4,1915.08,1,43,2023-12-07,2023-12-11,OTA,Barbados,478.77,0.95754
62488124-c163-4667-94d1-fe039ebd72b4,Double,201.14,10,2011.3999999999999,3,96,2023-03-08,2023-03-18,Travel Agent,Hong Kong,201.14,1.0057
b48e8093-a546-4ee6-8e83-68fc0174dba4,Double,340.28,3,1020.8399999999999,2,1,2024-04-01,2024-04-04,Direct,Somalia,340.28,0.51042
16742505-d5fe-4b04-96c3-858a877b06f6,Suite,386.38,14,5409.32,2,59,2022-10-24,2022-11-07,Direct,Moldova,386.38,2.70466
2ad42761-6436-4f56-9efa-77aa5f6a6685,Suite,70.05,4,280.2,2,29,2023-11-16,2023-11-20,Corporate,Qatar,70.05,0.1401
44973ca6-825b-4660-be92-d77b2b13ac23,Single,252.91,1,252.91,4,10,2023-11-01,2023-11-02,OTA,United States Virgin Islands,252.91,0.126455
7772d3cd-cb17-4351-bc29-a490944b7d3c,Single,376.71,2,753.42,3,43,2023-05-14,2023-05-16,Direct,Belgium,376.71,0.37671
08748f5e-7804-42ad-9c07-a387fd7e8ffd,Double,338.18,1,338.18,2,21,2023-01-06,2023-01-07,Corporate,Jamaica,338.18,0.16909
842319ca-77d3-4592-9487-3596a021a457,Double,318.69,2,637.38,1,84,2022-07-11,2022-07-13,OTA,Kazakhstan,318.69,0.31869
66e8f488-5583-4d33-b9c1-cafadcb2b33e,Family,158.09,9,1422.81,1,25,2023-07-10,2023-07-19,OTA,Western Sahara,158.09,0.711405
46977596-c54a-41e0-88ac-44aa4e34608d,Double,99.14,11,1090.54,4,64,2022-07-03,2022-07-14,OTA,Indonesia,99.14,0.54527
2af2abb8-943d-4cb2-9e0f-a1325401924a,Double,127.27,1,127.27,5,29,2022-08-22,2022-08-23,Corporate,Jamaica,127.27,0.063635
9c2cafdc-fcfd-4660-9a78-b2572829ac08,Single,465.09,10,4650.9,2,8,2024-01-21,2024-01-31,OTA,Armenia,465.09,2.32545
0802f659-55bc-431e-8e0b-76659038df82,Single,352.86,11,3881.46,5,36,2023-11-28,2023-12-09,Direct,Niue,352.86,1.94073
c1d4a43f-58fb-4aab-b81c-d9c6356b6429,Single,201.51,8,1612.08,1,57,2023-04-16,2023-04-24,Corporate,Micronesia,201.51,0.80604
6fabd9ec-d18e-4ecd-98cb-bac6da9667fd,Single,63.6,13,826.8000000000001,4,63,2022-07-18,2022-07-31,Travel Agent,Papua New Guinea,63.60000000000001,0.41340000000000005
