Product ID,Product Name,Production Date,Production Volume,Defective Units,Production Efficiency,Inventory Turnover,Time to Market,Supplier Reliability,Inventory Level
43596d1c-b4c9-41c9-af73-4ac4e3db57e5,Contraption I,2022-11-16,612,37,0.94,4.25,60,0.91,92
402a8f48-23df-4279-a2f8-5d9994166f24,Contraption I,2023-03-14,845,50,0.94,7.99,170,0.92,163
25fcbc1f-81dc-430c-9bfa-712a1fe5dccc,Device C,2024-04-02,204,6,0.97,7.35,18,0.99,366
1254d08e-7a7e-498a-9120-72994d7aa0d8,Gizmo J,2024-02-16,213,5,0.98,5.12,178,0.84,50
840f0bdc-5c6f-4f56-9094-7321dce2f94c,Tool D,2023-05-23,355,19,0.95,6.42,177,0.83,419
abd30f66-c7bb-4319-87c3-f76059a06b94,Instrument F,2021-10-10,338,16,0.95,7.45,177,0.88,79
ca1c519a-9864-4349-8519-66833396b743,Widget A,2021-10-27,435,38,0.91,6.79,155,0.89,478
f374bf35-bb2d-474c-8aeb-8a1b335b4491,Machine G,2022-06-20,343,7,0.98,5.57,75,0.99,430
d4349f8c-30a3-45f5-a96c-612af32d4473,Device C,2024-01-18,172,7,0.96,4.93,89,0.91,329
6b8d8c4d-21c6-4943-9318-87f02c8bd512,Tool D,2022-01-06,245,14,0.94,2.14,81,0.88,207
9175f011-7725-49d2-87ef-667b2ccd73ec,Contraption I,2023-07-27,157,13,0.92,7.68,114,0.98,157
d978593c-34d3-46c6-93e9-06dda6a9cc69,Component E,2022-08-12,866,31,0.96,3.31,139,0.97,413
9a6814cc-b015-4c79-9f3e-49765335bf09,Contraption I,2023-12-20,677,66,0.9,3.19,125,0.86,126
20ede87e-5b7c-44a6-a868-06172a89f9fe,Contraption I,2021-06-18,128,4,0.97,6.47,92,0.99,359
adc28356-7c6f-42e1-902c-0d63354b0888,Widget A,2023-03-08,322,6,0.98,5.65,74,0.91,116
213c81dd-8841-4315-8183-ccc6d155bb71,Machine G,2023-10-27,155,12,0.92,5.51,30,0.92,271
6aba374d-637e-4737-9bf5-37ca798ad1bc,Instrument F,2023-04-19,268,17,0.94,2.38,157,1.0,340
1c6b44ea-5185-4839-afe6-4adb57634704,Gizmo J,2022-03-11,490,40,0.92,6.35,52,0.84,332
d2082d1b-a018-4f18-8747-6b9da27a2a93,Gadget B,2023-03-06,858,75,0.91,6.05,43,0.84,86
43a7718d-5169-4884-b41f-d160b492008d,Apparatus H,2023-09-08,296,27,0.91,6.22,87,0.94,317
7fa183b0-5722-4395-a675-f23ca3606bd6,Instrument F,2023-05-10,827,53,0.94,6.78,155,0.92,207
624d5813-9545-40b0-b2de-9f744ef8afa8,Apparatus H,2022-05-12,328,24,0.93,6.32,79,0.98,211
a48cf9ba-0513-4ee8-9439-402bf81bff2d,Gizmo J,2022-11-06,140,10,0.93,2.69,64,0.98,105
6052c818-ca3e-4f73-9e71-ae702f875e25,Machine G,2022-01-30,891,6,0.99,4.77,39,0.81,382
6a80df4e-7794-4394-be94-a65c3c43e0f3,Gizmo J,2023-04-15,457,12,0.97,7.55,25,0.94,57
c05527fa-89f5-4062-b009-19e5ab51854c,Contraption I,2021-11-24,622,19,0.97,3.94,125,0.95,245
fc819e54-ed8c-47ff-b159-0670d8d1bd12,Contraption I,2021-07-12,874,21,0.98,6.6,170,0.99,106
e8fac983-adc7-4c1c-91be-68e9ebac4306,Contraption I,2022-06-28,243,12,0.95,3.76,12,0.87,51
c639f0ff-2f6b-45ac-bd02-f9e897c1be6a,Gadget B,2022-09-29,164,10,0.94,2.2,173,0.95,225
03e37afc-52ef-4650-b9c8-0636f27174b9,Gadget B,2021-08-26,631,41,0.94,2.38,88,0.91,158
9581341c-0cec-4b35-8e1c-ad5554ed17b9,Gadget B,2023-11-05,252,2,0.99,3.55,100,0.85,250
ca058e63-8ab5-46d2-9fbd-9bc9829db498,Contraption I,2022-02-17,711,53,0.93,2.89,17,0.9,367
a48eb6bc-5d3d-4c14-8542-fdaa27dd1c5d,Component E,2022-11-25,452,41,0.91,4.84,111,0.98,161
6beede12-3875-4a14-a14c-a9b6c0f60aff,Gizmo J,2022-09-20,469,32,0.93,7.64,123,0.85,108
8f204616-0dcc-47f1-a0f5-a8fcbb0babb6,Contraption I,2023-03-16,903,9,0.99,3.47,90,0.93,306
534401d5-50c0-46a9-8c88-7cecdb564433,Component E,2022-06-22,776,19,0.98,6.66,10,0.83,383
2992b30c-a028-4589-ba4c-50ea5a063f9f,Instrument F,2022-11-05,138,7,0.95,3.41,69,0.98,281
54ef79fc-7170-49c1-8544-ca40b2dac719,Instrument F,2022-10-31,637,19,0.97,3.22,59,0.81,83
1a3b55e1-8c7f-41c2-987e-cfdd34d3a1df,Widget A,2024-01-23,879,73,0.92,7.93,127,0.82,258
b4da7316-20a3-400a-80d1-7e6f53478943,Contraption I,2024-01-29,995,37,0.96,2.11,126,0.85,203
673d0b10-7c74-4e96-9c68-6de51ca019bd,Gadget B,2022-09-02,821,40,0.95,5.62,103,0.86,77
e6c688d9-b16c-4a4a-84e3-83f8e8d159d1,Machine G,2023-07-10,123,2,0.98,2.56,78,0.87,491
44e81d26-1fe2-446d-9068-c53c312812c7,Device C,2023-03-18,568,33,0.94,2.3,52,0.95,233
d08f3d8c-4f82-4b15-9544-cdaac779e89f,Gizmo J,2022-12-19,512,32,0.94,3.78,30,0.96,358
06587d5c-7739-401c-9eae-cdde47d376b4,Tool D,2023-03-25,211,10,0.95,7.64,17,0.99,207
cac3c499-1579-42c3-ae47-a64c38d6df77,Gadget B,2024-03-22,301,0,1.0,7.69,29,0.92,445
d2878972-de35-4cb3-afe3-46e88e7a4805,Contraption I,2023-07-10,265,8,0.97,7.71,138,0.85,414
7dcedafa-bd5f-4acb-855b-a4e4dbe6a4f1,Machine G,2024-01-28,353,14,0.96,4.55,169,0.91,268
5fee72b5-bd86-4901-b5db-35a850f505a2,Widget A,2022-06-02,837,14,0.98,7.97,163,0.93,90
59ed21d7-5ac7-43e2-8559-b45c62f44b96,Instrument F,2021-05-27,629,38,0.94,7.01,56,0.98,385
3ba23bb3-555a-4cd8-a26f-515068de16f2,Tool D,2023-05-30,467,5,0.99,4.34,76,1.0,282
6b77af79-48a6-4477-a716-dedb63883ab1,Component E,2024-02-26,666,1,1.0,2.27,50,1.0,167
672cdf1d-d41d-49a6-ad23-e4ebd71ddb32,Tool D,2022-01-14,651,47,0.93,5.86,98,0.97,301
7c2af9b3-8956-4319-8afc-55ac6dac3d9f,Component E,2021-12-03,174,16,0.91,2.53,71,0.84,51
a9f9e436-ce04-4eb4-b5f1-d93aa0f2e44c,Component E,2023-10-11,480,27,0.94,7.67,77,0.83,280
2b5d9229-e8b9-4269-bdb8-d7c793c6f630,Machine G,2021-10-07,948,18,0.98,4.49,126,0.93,338
2363c921-36ae-4df9-8712-4d333f1fe995,Widget A,2023-01-07,703,16,0.98,6.95,174,0.8,234
718d555f-1bbe-4b0a-a2dc-7615f6d4b138,Component E,2022-04-18,146,9,0.94,6.02,110,0.88,495
703aa072-180f-4e88-81f2-20e2181a2472,Machine G,2023-05-19,214,21,0.9,3.68,106,0.9,221
fe61e596-0ede-45e7-b887-7c8c5f679c2a,Gadget B,2022-10-23,740,72,0.9,7.95,18,0.91,414
61e982f9-d937-4808-ba15-8069b999417b,Widget A,2023-01-24,201,20,0.9,4.66,145,0.96,74
9dddd71f-ce2d-45e1-b0c2-fdd0dab544c4,Machine G,2022-11-03,143,12,0.92,7.96,68,0.81,280
7f452f4e-de1d-4c3a-b224-9f24cce33e91,Device C,2023-06-14,477,47,0.9,2.02,30,0.91,353
50679cfc-6ebb-4e05-b0a1-0b5c6e6f5dfe,Device C,2023-06-08,538,0,1.0,4.79,78,0.96,484
ebb8b29a-259a-4327-86e6-92b6a5dc65eb,Machine G,2023-05-18,772,10,0.99,2.78,46,0.82,347
02c8a157-87ec-4ad2-a6de-80afc35f1167,Instrument F,2023-12-19,676,20,0.97,3.47,83,0.98,289
a8a62cf4-3429-4cb8-b081-398c486e2b2f,Contraption I,2021-10-16,451,30,0.93,7.35,87,0.91,268
372870f1-c1f2-44d5-bc16-987d2bffc1d9,Tool D,2021-12-15,481,46,0.9,3.34,173,0.94,428
8468cc46-991f-4ffe-b508-865c2c18d79a,Contraption I,2023-03-10,433,32,0.93,4.85,32,0.89,284
be824fae-bc27-44b9-baf8-d182cb3aff3c,Gadget B,2021-08-19,490,9,0.98,6.49,22,0.88,225
32dfcee2-d91f-44ef-8678-82a43151c0b0,Device C,2023-08-08,471,23,0.95,5.76,43,0.97,383
bbbef5ff-9f4f-4950-9418-69384bbf8557,Gizmo J,2023-07-21,773,54,0.93,3.03,112,0.83,293
78f29192-4b3c-4c1d-ab47-2ca1bce4d9f3,Widget A,2022-04-11,636,8,0.99,2.51,23,0.97,437
562d5dab-22bf-46d4-885a-a79f2eb15006,Machine G,2023-04-03,268,17,0.94,6.13,14,0.85,482
d3e3daa2-f926-47d9-a1f9-7388c43d239b,Device C,2024-02-18,605,22,0.96,2.76,63,0.81,432
ce91783c-e4c5-4ec1-ac51-69370f61ca3b,Contraption I,2022-09-14,684,50,0.93,5.7,180,0.86,90
f0bb63d6-d433-403d-8375-475d7818fb68,Gizmo J,2023-01-29,978,75,0.92,6.49,116,0.83,97
488cad3b-c3aa-43a7-8c89-d8e8a06205b7,Tool D,2024-02-23,364,17,0.95,2.63,169,0.91,363
2e9ac231-a05c-4d8b-8dff-9880ed125b82,Widget A,2021-09-11,652,63,0.9,7.79,15,0.93,280
585452e7-beea-4bf2-9385-d0d4b05e4bca,Machine G,2021-12-03,643,1,1.0,7.11,19,0.94,481
322833a5-c8a0-47c0-ab24-a9aa831e7a93,Gizmo J,2022-12-12,527,42,0.92,7.03,12,0.91,105
a0f20ac3-bfdc-4455-bc74-207b4129ff75,Device C,2023-09-08,923,45,0.95,5.11,166,0.86,207
0cf75b4b-abf5-46a9-987c-bacb9aabb55a,Machine G,2023-04-13,865,15,0.98,6.86,157,0.98,188
d50d368f-7014-4cd1-92c0-533ad72f5a3b,Device C,2022-07-24,557,39,0.93,6.22,168,0.9,343
33ab69e8-9205-41e2-b32d-df67f688e5d9,Gadget B,2023-12-05,877,19,0.98,2.59,141,0.98,372
bf2cfb9b-a805-46eb-b1bb-55e4743bdcab,Widget A,2021-10-14,151,12,0.92,3.38,132,0.8,464
6bf440ad-1f95-4b49-995c-9c2b7db2001a,Gadget B,2021-08-25,717,59,0.92,4.54,175,0.9,312
6abccc73-c631-41b3-8e32-13726f9cb4b0,Gadget B,2021-08-26,864,51,0.94,7.9,99,0.82,399
074d8b3d-13f3-47e9-b6aa-031dbd621253,Apparatus H,2022-11-29,505,22,0.96,3.47,65,0.9,366
b6911697-3631-4829-977b-dec02e2e74db,Machine G,2022-05-26,258,14,0.95,4.96,129,1.0,58
372b91a1-fadb-4701-83ee-f5f33d40c227,Component E,2022-03-24,960,69,0.93,5.05,40,1.0,480
6a4d1b93-02e1-47b5-8b9b-f77296b20531,Component E,2021-07-17,186,7,0.96,7.9,37,0.92,386
c9e0473d-8431-4fd6-894a-c5b47270d55f,Gizmo J,2023-06-27,521,32,0.94,5.39,31,1.0,131
1e061793-797b-4f36-a63c-2436cd83d798,Contraption I,2021-09-18,829,63,0.92,7.74,151,0.83,277
54926546-aea0-49e5-8df3-ba0f30eddae5,Device C,2022-05-27,580,15,0.97,4.07,82,0.87,182
484bdb0f-a8d6-4b37-b8bd-dbf8da247358,Tool D,2023-11-30,427,15,0.96,2.32,137,0.91,412
dc4bae47-bb1e-4b4a-be7f-6984becfc7c3,Apparatus H,2021-12-07,930,5,0.99,4.06,30,0.82,421
3a817df8-98bc-43ba-9910-6223929b1a3a,Apparatus H,2022-01-27,500,6,0.99,4.17,168,0.84,476
62e921aa-e726-4bb4-ad7b-ba3cd4ec9e08,Apparatus H,2023-04-16,953,74,0.92,2.28,39,0.89,235
f23fe5b7-4e1b-4033-b132-d1945c9b376e,Tool D,2023-07-02,529,19,0.96,2.19,167,0.85,232
aeca3a9c-5b23-4e07-bb05-6152f2fcd811,Instrument F,2023-02-12,488,37,0.92,7.03,70,0.97,446
fe7bee6f-5ca1-4457-8514-e052a37afa31,Apparatus H,2023-07-07,346,29,0.92,6.62,131,0.98,348
3654944d-4015-4f0f-aedc-dd5018d242dd,Tool D,2021-12-20,192,4,0.98,5.87,149,0.91,98
8c66c807-4296-40dc-a385-3a2b6914eb45,Apparatus H,2023-08-01,934,32,0.97,7.23,25,0.9,267
ffe05b82-8010-42be-808d-3de18196456e,Tool D,2023-10-09,989,29,0.97,7.84,180,0.87,177
ecf2eed6-007e-4d60-ae2f-23897cef4143,Gadget B,2021-11-04,698,6,0.99,7.08,26,0.92,265
8607c82e-cd14-488e-99ae-2eb4777a4242,Gizmo J,2022-06-01,515,31,0.94,5.2,66,0.97,158
68679361-274f-4f0c-8ca7-771368b881e4,Device C,2023-01-02,716,7,0.99,3.44,128,0.81,223
c692b22c-e9a2-4241-a18e-1fd9febe61f1,Contraption I,2024-01-31,389,1,1.0,2.23,107,0.9,488
e8183108-d7d8-4191-9145-575f4d162db0,Instrument F,2023-11-28,133,9,0.93,6.52,148,0.81,244
13cc704a-d2a5-4cda-a671-896602237557,Tool D,2022-12-10,101,0,1.0,6.38,29,0.96,457
66f8aebb-455f-48ee-b36b-e958f2ac0b53,Instrument F,2024-03-22,899,57,0.94,4.09,113,0.99,142
775acda0-5a1c-4029-847d-9ae52729111b,Instrument F,2024-04-03,324,23,0.93,5.82,94,0.91,482
0dde3bf1-9c15-434f-9dc6-c3c192cfc121,Contraption I,2021-11-08,552,42,0.92,7.61,13,0.82,78
fa8da9cb-ae57-4971-9c2a-79784b00ed70,Machine G,2023-09-18,365,5,0.99,4.41,37,0.87,427
bf5d261f-897a-49ae-9115-101011a412ae,Component E,2022-04-18,100,5,0.95,4.14,99,0.86,171
53c74b61-40e8-440f-b48d-d70ca8d24196,Widget A,2022-02-03,679,3,1.0,6.07,82,0.9,369
297f9941-98e8-4d0b-af20-cf6bdaa4a862,Tool D,2021-06-06,201,14,0.93,4.65,91,0.89,206
3eb47c56-84d3-4a1a-ab3a-e13516ec2aaf,Contraption I,2022-08-26,927,35,0.96,5.36,121,0.89,205
32a7ee86-678b-4900-90e7-a366b95574cf,Device C,2022-10-11,784,35,0.96,5.33,31,0.9,65
17eded83-8bd9-4618-8a1f-f2f8b5555f0e,Contraption I,2022-09-13,798,50,0.94,4.59,23,0.98,296
ebb00a7d-ada2-48ca-8363-a7e6529da4da,Contraption I,2023-05-03,562,22,0.96,2.22,169,0.91,466
fa751667-9dc0-40f5-950c-97d933f69bc7,Tool D,2021-08-14,596,59,0.9,4.25,53,0.92,55
f1faf441-4410-4f3c-932b-2fc11ecd7c3f,Contraption I,2023-08-26,195,4,0.98,6.71,161,0.84,279
83db778c-8180-4b01-be79-a1ab17ebb6df,Widget A,2021-11-06,406,24,0.94,3.25,145,0.85,154
a4f868a7-75cd-474e-8584-8aa2da6a4770,Component E,2021-12-30,940,39,0.96,7.16,146,0.87,433
daefce6a-0489-4b7b-bae3-120e1aa23c49,Component E,2021-09-01,258,10,0.96,7.32,72,0.99,109
de878adf-7ab7-4e4e-b6d3-80e859c8783f,Component E,2023-10-28,984,85,0.91,6.45,41,0.88,320
4ec92413-ab62-496f-a68a-2605c6cd1aad,Machine G,2021-10-06,194,17,0.91,4.76,10,0.91,293
29c4cb89-e282-4b86-9acc-be92d513f2b1,Gizmo J,2023-04-28,490,8,0.98,2.77,67,0.93,296
fc634bf4-d781-466d-9491-d4565d7401d8,Apparatus H,2022-10-05,962,28,0.97,2.62,129,0.86,461
8da97205-2b24-42da-a4f7-c0196a23f146,Contraption I,2024-01-06,675,45,0.93,3.97,102,0.9,366
919a7acf-37f5-4c5f-b292-8a8d1aad1b88,Contraption I,2022-08-15,366,31,0.92,7.65,37,0.96,352
a431a4c4-2f96-4fef-b013-4d609b71aaae,Machine G,2022-11-22,780,72,0.91,3.61,149,0.85,239
213d7f9b-08ff-4567-ae74-3156d9c486f5,Gadget B,2023-12-13,117,11,0.91,7.77,102,0.86,301
a86e821b-7924-4f9c-87aa-9be34ee1484a,Gizmo J,2023-02-11,862,12,0.99,6.37,142,0.87,278
81a81d9f-bd65-42cd-9c25-31fd1ac241f5,Widget A,2022-08-31,759,12,0.98,3.63,124,0.86,339
faa9c116-8ebb-432d-9a42-d4562c1953f6,Apparatus H,2023-05-28,285,8,0.97,7.27,31,0.81,151
14071d03-b48d-4e06-aeb5-1e468d86be8f,Component E,2023-05-24,794,18,0.98,2.42,163,0.85,440
2ba51642-ab4c-4628-889f-86732528ba4e,Device C,2023-01-17,659,50,0.92,6.93,175,0.93,163
ed4890d2-fbd9-4307-9991-72a5d30cd24f,Device C,2022-11-08,556,40,0.93,7.49,149,0.92,443
79587d9e-e647-4f68-8206-d8a0c0791668,Contraption I,2022-03-06,337,1,1.0,5.12,70,0.96,58
9cfca35d-9ec8-4584-8646-942088bd0d8e,Instrument F,2023-12-23,205,16,0.92,5.15,134,0.91,285
df061c9d-c186-4fe0-abb9-63eb90befdcc,Component E,2021-06-24,723,44,0.94,4.93,74,0.89,457
1c6fbe85-6b6c-4c22-95a7-4dbf2a297489,Widget A,2021-08-04,305,25,0.92,2.4,156,0.99,201
7010db19-f3cd-4a26-b848-a22992ef3a9e,Tool D,2022-05-26,791,4,0.99,6.54,18,0.94,419
4ba0b406-f822-44f7-9995-cf5e99856537,Widget A,2022-04-10,917,64,0.93,4.27,152,0.97,400
9d08ea67-4dec-4507-8efc-60f4f013aacb,Machine G,2023-11-28,461,20,0.96,4.87,134,0.94,399
029691fe-ec91-437d-9ae9-8c2ed22b24b4,Widget A,2023-11-16,314,21,0.93,7.36,56,0.98,178
0a9ca05d-abe3-4d39-a6a9-c0cabf9e0908,Gadget B,2023-12-13,446,2,1.0,5.13,170,0.88,91
09329d1d-6577-4b14-8114-d36af2400b50,Widget A,2023-01-20,701,68,0.9,7.55,78,0.98,323
2631bfa1-db2f-477f-a604-4cea4c846f34,Contraption I,2021-08-05,998,79,0.92,2.02,138,0.92,170
e94c1337-d7c6-48e5-937e-c642d0e6bec9,Gadget B,2021-10-15,275,8,0.97,7.52,108,0.81,137
d4301d06-b40b-4127-96d6-b023cea96a96,Apparatus H,2023-09-10,823,8,0.99,3.75,14,0.87,86
b487be28-3cfb-4c5f-906e-d55e5e753107,Gadget B,2022-05-19,800,36,0.95,7.03,139,0.94,379
7e2739c1-6410-466f-bad9-27f32a161dcc,Contraption I,2022-06-17,671,22,0.97,5.69,170,0.93,293
6a7df361-5d6e-454f-9011-650cd588c17f,Contraption I,2023-12-27,428,25,0.94,7.42,35,0.98,159
34388a72-1da2-4c2e-adb0-5a2dee381f4e,Gizmo J,2022-02-09,197,16,0.92,2.35,98,0.9,365
52be6805-e53a-4f46-ba03-0082d444b2ec,Gadget B,2023-11-08,270,24,0.91,3.94,100,0.83,240
cad2b98e-7b12-49d1-82bf-716f0470d0d3,Widget A,2023-11-15,363,33,0.91,2.17,130,0.98,259
cf61152d-6119-46be-8fad-abbd10d64c7d,Machine G,2024-01-13,716,63,0.91,4.93,81,0.96,385
d9ff5c54-00f5-420e-a318-7ec775e0c7f2,Widget A,2022-12-22,836,7,0.99,4.42,160,0.88,490
1f8b18d4-4f66-47b4-99ef-28e5829aca06,Device C,2023-12-09,719,57,0.92,7.21,154,0.95,403
dc003c96-15a5-4532-967e-861e1959f299,Contraption I,2022-12-04,620,39,0.94,4.86,45,0.91,52
47d279fb-e0e8-410b-ad36-71754480c9ab,Component E,2024-02-16,1000,24,0.98,5.15,68,0.93,378
880fb559-db92-42f2-a60a-f8fb6c6708b8,Widget A,2022-08-07,427,28,0.93,2.3,74,0.84,196
732fcb35-5404-4060-9a81-a943691aba88,Tool D,2023-08-11,103,0,1.0,7.3,115,0.85,453
ef25a8d3-da2a-4d02-899d-9e24d5d4255c,Tool D,2023-03-27,523,30,0.94,5.72,79,0.86,485
0150b42b-c716-4f22-8360-ec5f63dd0b20,Instrument F,2024-04-19,410,11,0.97,4.55,89,0.88,239
e5962a9a-a405-4815-bba6-6d3b52cd5546,Gadget B,2023-04-21,994,30,0.97,2.99,18,0.88,409
11817542-04d4-4420-a95b-5928c24d6dde,Device C,2022-11-11,161,9,0.94,4.11,32,0.86,244
c1ae34c3-9a45-41b0-827e-83b953208569,Widget A,2023-01-31,561,32,0.94,7.95,61,0.92,51
1ac6f17d-817d-42ef-b1f8-d53385baf860,Gizmo J,2022-08-05,122,2,0.98,6.52,169,1.0,410
1c00b98d-a75e-4bbf-9593-3634fe3148fb,Widget A,2022-05-30,181,10,0.94,7.42,152,0.87,375
889086ed-0cca-4de9-a1a9-f554a9105ac1,Apparatus H,2021-08-24,557,50,0.91,4.03,145,0.9,125
7723f21c-acf6-4174-9487-90a967de15ff,Instrument F,2021-12-03,995,22,0.98,3.41,122,0.94,386
0d4e2a83-bbc6-43bb-bf30-240991c73ebe,Gizmo J,2023-02-17,297,0,1.0,2.5,172,0.88,87
25e7e418-b5eb-4542-88d4-a9226e2f0f9c,Machine G,2023-11-28,400,10,0.97,5.53,100,0.97,307
f50ba4d3-bbe2-4265-8d80-2e14a5e188dd,Widget A,2023-01-18,753,31,0.96,3.02,43,0.96,93
733ec872-7372-4869-8340-0cab20b8ca0b,Apparatus H,2024-01-06,248,23,0.91,5.34,40,0.92,253
d2c2e110-9164-4258-bfcc-4ab3cff0e502,Tool D,2021-07-23,856,70,0.92,6.71,86,0.94,391
0161fda1-750f-4d47-8d17-74ebf61c7881,Contraption I,2023-03-01,988,36,0.96,5.95,152,0.98,181
b6d8a7a8-3e95-4386-9634-3cfe486b354a,Apparatus H,2022-06-01,952,69,0.93,6.57,14,0.91,306
4ce90173-2d98-4260-bceb-5f9574d72640,Gizmo J,2021-07-16,486,18,0.96,3.02,50,0.98,127
4269639f-b920-4a87-b4ed-4f6353452f90,Component E,2022-05-16,650,14,0.98,7.14,112,0.87,306
f81d5833-c4a3-4a8b-bc62-2053c765035c,Instrument F,2021-12-27,677,55,0.92,6.66,165,0.84,311
62d03ca7-8809-4644-b9b7-e0ccc594caad,Machine G,2023-03-14,996,32,0.97,7.41,28,0.91,87
1fbd0e74-c933-4051-ac39-e2358dbbc8c6,Gizmo J,2021-07-17,707,35,0.95,5.27,159,1.0,131
42b3f527-96b6-4b84-befc-0ec1820f7e13,Contraption I,2022-05-03,558,20,0.96,5.29,145,0.87,118
ec5928de-8262-414c-a1c7-4397b1a246ba,Contraption I,2023-01-14,922,72,0.92,7.72,122,0.93,451
2186b816-be5b-4078-b238-da451ff663f0,Gadget B,2021-12-20,533,43,0.92,7.98,141,0.85,247
36bad21a-0101-495f-8b14-cdd82e536738,Apparatus H,2024-02-13,397,31,0.92,5.5,59,0.93,466
bf74548f-a292-4159-a6c5-432cad156779,Component E,2021-07-23,455,2,1.0,4.98,88,0.97,102
34b29b69-7d2c-451d-845f-be442c36c178,Machine G,2022-04-03,355,9,0.97,2.41,60,0.97,305
be6ccd75-b2ea-4638-aa8e-ab47f82015e6,Widget A,2023-05-21,243,7,0.97,7.38,145,0.93,434
80c04c77-0df0-4c6e-8bb1-2011580c4d4c,Contraption I,2023-02-24,341,12,0.96,2.89,27,0.98,396
efcae085-425e-4093-8f89-ba559cd49bde,Tool D,2023-06-17,900,30,0.97,4.64,11,0.84,110
3251f1ad-501c-4a7a-a843-88a97578b0ff,Widget A,2023-01-03,340,22,0.94,2.69,148,0.9,69
fcb45925-4f23-430e-a994-bd5f90d4204e,Component E,2023-03-08,449,6,0.99,2.45,96,0.99,264
ad58c45c-7bc7-42cd-9011-624111b2f960,Machine G,2021-08-13,438,4,0.99,4.65,80,0.86,364
672d8aa0-32d7-4c45-8d4c-76bb3e411eef,Widget A,2024-02-01,889,19,0.98,4.68,69,0.86,360
a9244561-f4a6-47e3-b66a-f8a40f0bd0ba,Widget A,2021-09-24,775,41,0.95,4.59,12,0.94,88
1c49d809-5302-4cbd-8d2f-50c8a22f7e38,Component E,2022-10-03,903,53,0.94,6.44,175,0.89,356
c69bbf2f-fd48-4e71-9e00-cab1b1ec6b19,Contraption I,2022-12-18,708,5,0.99,2.42,77,0.91,367
071150af-6ab9-41e5-908f-b96f86792673,Gadget B,2024-02-07,110,1,0.99,6.17,14,0.89,378
01523199-4059-439b-a03e-de3f5bb2d334,Contraption I,2021-12-23,165,9,0.95,3.82,45,0.93,495
bd4fe833-0c0e-4add-932a-4b056c6c265e,Component E,2024-05-17,605,16,0.97,2.25,151,0.99,268
5b8a5584-1518-49c5-9fd9-c310c06af53a,Instrument F,2022-10-04,767,48,0.94,5.82,79,0.83,106
4f9a6225-667d-4c10-83ac-ea0625d01647,Widget A,2023-10-27,760,0,1.0,3.47,112,0.97,491
d36617dd-d8c5-4049-957b-0ca5b9448385,Gizmo J,2022-01-07,213,13,0.94,4.33,110,0.81,169
b291a657-0afe-4d91-b116-53ba3cc0b44c,Instrument F,2024-03-04,334,12,0.96,2.29,90,0.86,458
a06dd8fb-52e9-4305-9fe4-c17bfe3f4f97,Machine G,2022-11-24,831,6,0.99,5.48,60,0.98,77
2be9b9e1-ac95-4498-b2ab-5768a038e7b9,Tool D,2021-12-20,578,29,0.95,4.72,86,0.9,154
a4b801d4-1b3b-43e7-889d-42c8478a9a72,Gadget B,2023-01-02,290,23,0.92,3.31,31,0.89,249
97313b08-761d-4c8c-a8c8-b0b866b47d23,Tool D,2022-01-30,814,66,0.92,3.71,120,0.82,56
64bb1a2f-2ffd-4bd2-9776-89b448f9a42a,Instrument F,2021-06-11,690,28,0.96,5.67,152,0.85,305
571309b1-bf6c-4960-8f0a-62b5cca6bc9f,Gadget B,2022-04-05,779,37,0.95,6.79,27,0.94,233
75330952-3920-4dc0-8047-2d5c23449077,Machine G,2023-11-01,624,36,0.94,6.52,37,0.93,479
bc245fdb-54af-47c6-b073-dbf864037797,Tool D,2021-07-31,948,59,0.94,2.83,77,0.81,375
a4070bc9-7d33-4d48-99c3-880869b2ea48,Instrument F,2021-11-12,647,4,0.99,7.45,120,0.8,347
4e9b37f5-586c-41fe-8ad2-8f8fabfc8139,Gizmo J,2023-10-18,921,39,0.96,7.55,171,0.81,429
30d74e0e-dc28-43fe-a69b-800aa5f76bc9,Gadget B,2023-12-21,116,1,0.99,6.34,131,0.89,239
9c1e2bda-42f1-41c8-915d-f95153e4eb1f,Component E,2023-04-15,450,14,0.97,6.76,24,0.83,161
81df7b10-14f5-409e-8dca-c94e0026b056,Contraption I,2022-10-21,631,38,0.94,6.25,91,0.86,437
ed8e32cd-cd2e-43ff-91b4-7a30afe94aff,Device C,2023-07-09,177,15,0.92,3.95,51,0.9,69
abf16132-83c0-4508-a5bb-9e511c23f111,Instrument F,2023-03-07,983,64,0.93,2.11,44,0.99,221
ed9114bc-7154-4bc0-aead-56a2df69a45c,Machine G,2021-12-12,355,27,0.92,3.87,21,0.81,173
df1aed82-8477-4cfe-9389-fe76e5978ccd,Contraption I,2022-01-02,895,87,0.9,5.69,154,0.93,233
328810f9-a19b-47d0-b195-d0ad12c6c5e6,Widget A,2021-08-02,819,32,0.96,3.32,165,0.92,148
b5852315-5b55-4840-99fc-37324ac23430,Device C,2023-09-27,653,39,0.94,2.91,176,0.98,463
15fac9ca-b70f-40e3-b56b-dffa4e9725c7,Widget A,2023-01-18,292,14,0.95,3.99,52,0.82,382
2eab2c95-0dfe-467a-838c-f1c0b5c9699d,Component E,2023-12-12,985,18,0.98,7.49,76,0.94,305
2b154f1d-67d0-45dc-92ec-bd630a1d4ccf,Gadget B,2022-06-02,880,71,0.92,6.08,72,0.89,491
e2d0f809-3cb1-4839-9305-4c24f73eb36f,Component E,2023-11-23,126,8,0.94,4.82,16,0.98,148
