CustomerID,DateOfJoining,DateOfLeaving,ComplaintIndicator,ChurnIndicator,Revenue,Latency,SubscriptionPlan,PlanType,UsageMinutes,DataUsage
8290,2023-02-08,2024-03-27,0,1,72.39,64.7,Basic,Postpaid,4716.01,9.52
8570,2022-10-28,2023-09-21,1,1,18.75,37.05,Basic,Postpaid,2174.84,16.97
2874,2022-07-22,2022-07-25,0,1,18.28,82.76,Premium,Prepaid,4415.94,28.55
3520,2023-02-09,,1,0,65.23,66.93,Standard,Postpaid,3880.14,93.38
5739,2023-06-15,2023-08-13,0,1,86.09,42.82,Premium,Prepaid,1288.83,32.43
1136,2022-09-18,2024-01-16,1,1,13.79,94.14,Premium,Postpaid,2064.13,93.04
7012,2022-09-12,,0,0,48.48,61.89,Premium,Prepaid,3179.72,82.15
2054,2023-08-01,2024-04-26,0,1,64.32,19.64,Basic,Postpaid,4624.91,5.43
8297,2024-01-01,,0,0,50.11,90.18,Standard,Prepaid,4815.62,95.51
7257,2024-04-25,,1,0,80.44,36.21,Standard,Postpaid,2453.89,41.63
6085,2024-04-26,2024-04-26,1,1,51.34,30.61,Premium,Postpaid,3950.76,31.95
4942,2023-08-28,2023-12-22,0,1,72.82,64.33,Premium,Postpaid,2689.07,88.54
8413,2023-05-15,,1,0,14.4,46.34,Standard,Postpaid,3591.94,37.44
1552,2022-09-02,2023-05-10,0,1,50.82,42.75,Premium,Postpaid,4864.2,68.68
7457,2023-10-30,,1,0,27.67,25.55,Standard,Postpaid,4640.05,28.61
5759,2023-03-22,,0,0,88.14,76.82,Basic,Postpaid,4805.95,3.94
4079,2024-01-22,2024-04-09,0,1,31.06,11.66,Standard,Prepaid,2091.49,10.89
3600,2023-10-23,,0,0,77.18,31.76,Standard,Prepaid,2558.79,83.59
5747,2022-06-16,2024-01-27,1,1,22.22,77.71,Basic,Prepaid,2227.44,75.65
8813,2024-03-05,,0,0,99.53,36.21,Basic,Prepaid,3760.59,81.45
7290,2023-06-08,2024-01-11,0,1,93.25,66.36,Standard,Postpaid,3188.47,41.32
9287,2024-04-24,,1,0,34.88,33.71,Basic,Prepaid,1624.89,86.05
1125,2023-11-20,2024-04-04,1,1,40.4,10.96,Premium,Postpaid,4871.69,16.2
8571,2023-04-14,2024-03-10,1,1,62.49,52.22,Premium,Prepaid,902.54,1.03
4087,2023-09-12,,1,0,39.17,89.6,Premium,Prepaid,599.12,76.07
1893,2023-12-11,,1,0,14.67,31.03,Standard,Prepaid,2460.71,20.72
3236,2022-12-09,,1,0,73.46,62.38,Premium,Prepaid,2170.19,40.79
8305,2024-02-09,,1,0,16.87,13.08,Basic,Prepaid,265.84,55.14
2567,2022-12-25,,0,0,13.15,79.81,Standard,Postpaid,4746.2,22.12
9757,2022-07-22,,1,0,23.53,10.39,Basic,Postpaid,4749.14,3.28
7884,2022-09-22,,0,0,65.22,34.28,Standard,Postpaid,2087.52,60.91
2065,2024-05-05,2024-05-06,0,1,47.24,25.28,Standard,Postpaid,926.14,95.07
8747,2024-02-24,2024-05-15,0,1,39.67,84.5,Basic,Postpaid,3755.44,71.62
3923,2022-07-20,2023-12-31,1,1,30.42,16.65,Premium,Postpaid,4536.89,58.07
2692,2024-02-05,,1,0,68.15,46.8,Premium,Prepaid,4830.51,89.33
6216,2024-03-12,2024-04-05,1,1,90.66,87.33,Basic,Prepaid,3478.84,83.69
9505,2022-06-17,2023-12-29,0,1,27.61,96.04,Basic,Postpaid,4323.97,8.93
8702,2024-03-26,,1,0,73.13,41.17,Premium,Prepaid,3588.71,90.44
2111,2024-04-25,2024-05-19,0,1,65.71,37.28,Premium,Prepaid,3254.36,56.79
2629,2023-08-01,,0,0,24.35,14.58,Basic,Postpaid,4873.98,12.96
7857,2023-01-22,,0,0,98.9,33.53,Premium,Postpaid,1453.34,57.59
9777,2024-05-02,2024-05-03,1,1,57.67,15.22,Premium,Postpaid,3443.13,49.56
5160,2023-10-16,,1,0,69.49,44.38,Basic,Prepaid,3276.19,74.43
6352,2022-11-17,,0,0,83.72,21.85,Premium,Postpaid,1570.36,55.45
3135,2024-03-14,2024-04-18,0,1,46.36,50.11,Premium,Postpaid,260.48,89.56
4125,2023-04-13,2024-04-13,1,1,79.69,21.35,Premium,Prepaid,1914.62,53.29
3128,2023-10-21,2023-10-29,0,1,70.46,96.31,Basic,Prepaid,1364.34,82.58
3618,2023-02-21,,1,0,91.91,61.21,Standard,Postpaid,2019.69,84.99
1998,2023-03-25,2023-09-16,1,1,61.89,79.91,Premium,Postpaid,4198.01,68.95
9535,2022-09-01,,0,0,54.77,92.07,Premium,Postpaid,4565.52,41.74
8968,2023-12-07,,0,0,77.85,83.02,Basic,Postpaid,1882.77,84.37
4410,2023-11-13,2024-02-24,0,1,51.21,67.54,Standard,Prepaid,1807.27,89.62
2767,2022-11-25,2023-12-15,0,1,29.67,85.93,Standard,Postpaid,1507.44,55.33
9275,2023-03-28,,1,0,80.92,76.27,Basic,Postpaid,2306.43,39.39
5718,2022-09-21,2023-04-06,0,1,79.16,73.43,Premium,Prepaid,1407.73,32.22
9802,2023-05-20,,1,0,34.59,18.42,Premium,Prepaid,4136.49,49.79
8687,2023-12-09,,1,0,12.62,33.06,Basic,Postpaid,2240.67,52.92
4483,2023-11-26,2024-01-16,0,1,31.92,69.18,Standard,Prepaid,4675.41,2.48
2961,2022-06-24,,1,0,24.79,89.6,Premium,Postpaid,1984.84,59.41
2515,2022-12-31,,1,0,99.37,91.77,Basic,Postpaid,1892.65,87.6
1196,2024-03-22,,1,0,81.42,62.88,Standard,Prepaid,2920.83,5.89
5133,2023-11-20,2024-01-07,0,1,79.41,87.06,Premium,Postpaid,3178.27,26.87
6226,2022-12-13,,0,0,75.94,49.71,Basic,Prepaid,2306.32,28.69
7437,2024-03-03,,0,0,32.19,52.63,Standard,Postpaid,1889.84,53.35
1697,2024-05-06,,0,0,36.01,82.13,Premium,Prepaid,657.32,51.82
6561,2023-09-06,2024-02-12,1,1,73.23,86.7,Basic,Postpaid,3920.3,56.03
4602,2023-03-01,,1,0,18.46,80.68,Basic,Postpaid,378.45,98.16
4672,2023-10-29,,1,0,41.74,57.14,Premium,Postpaid,1963.68,89.55
6703,2022-05-24,2022-06-13,0,1,32.15,61.96,Standard,Postpaid,217.31,42.96
6251,2023-11-06,2024-03-18,0,1,21.82,78.91,Premium,Prepaid,1433.1,80.92
6023,2022-07-04,2023-03-22,0,1,17.18,51.98,Premium,Postpaid,1757.73,54.62
8699,2023-08-08,2024-03-19,1,1,20.37,89.56,Standard,Postpaid,453.76,98.07
4550,2022-11-18,2023-11-24,0,1,47.14,39.75,Standard,Prepaid,1368.87,99.2
7447,2022-12-05,,1,0,30.74,82.65,Standard,Prepaid,3438.83,66.78
5524,2022-11-10,,1,0,31.29,17.0,Basic,Prepaid,821.27,61.66
6407,2024-01-24,2024-01-31,1,1,31.12,52.15,Basic,Postpaid,4256.78,30.26
3428,2022-08-07,2023-05-30,1,1,93.89,69.99,Premium,Prepaid,82.37,56.82
2361,2023-02-02,2023-09-08,1,1,79.62,48.75,Basic,Prepaid,2220.93,5.64
2292,2023-11-22,,1,0,65.73,17.31,Standard,Prepaid,1601.43,6.12
6588,2023-08-29,2023-12-02,1,1,72.83,14.47,Premium,Prepaid,4138.6,44.73
8183,2023-05-19,2023-07-27,0,1,96.36,54.13,Basic,Postpaid,2210.68,60.65
7530,2023-08-07,,0,0,76.91,45.52,Basic,Postpaid,2462.81,38.77
4684,2023-06-22,,1,0,38.85,60.63,Premium,Prepaid,3693.58,7.78
3837,2022-08-03,2022-12-04,1,1,90.9,69.35,Standard,Prepaid,1254.77,45.49
7443,2023-01-15,,0,0,11.63,33.68,Premium,Postpaid,2325.45,54.67
7203,2023-03-06,2023-06-11,1,1,70.73,78.56,Basic,Postpaid,4448.88,6.31
5624,2023-10-05,2024-01-26,1,1,12.79,93.81,Basic,Postpaid,4821.35,91.18
2853,2023-04-08,2024-05-17,1,1,23.37,50.96,Basic,Postpaid,3151.8,26.3
8243,2023-10-12,2024-02-23,1,1,44.83,82.49,Basic,Prepaid,4252.02,64.81
9905,2024-01-13,,0,0,82.28,33.12,Basic,Postpaid,4348.7,33.7
6852,2024-02-17,,1,0,83.96,49.29,Premium,Prepaid,2202.03,74.36
1482,2023-08-11,,0,0,19.99,33.78,Basic,Postpaid,1464.09,93.78
5620,2022-08-07,2023-12-10,1,1,92.4,91.39,Standard,Prepaid,1502.6,27.7
5012,2022-06-14,,1,0,69.55,92.31,Standard,Prepaid,2470.35,17.07
4097,2022-09-18,,1,0,51.78,70.31,Basic,Prepaid,3626.21,68.97
8134,2022-06-17,,0,0,33.33,57.11,Basic,Prepaid,74.02,71.45
8370,2022-10-25,2023-03-18,0,1,24.32,52.79,Standard,Postpaid,1774.63,13.13
7438,2024-03-03,,0,0,50.48,77.25,Premium,Prepaid,1694.99,50.9
3133,2023-11-07,,0,0,40.69,90.33,Standard,Prepaid,4063.64,56.44
5824,2022-12-26,,1,0,17.04,92.53,Standard,Prepaid,4058.74,14.89
3067,2023-06-12,2023-07-16,0,1,95.72,99.44,Standard,Postpaid,1264.46,86.75
9320,2024-03-06,,1,0,55.45,30.63,Standard,Postpaid,3140.49,43.22
3246,2022-05-21,,0,0,91.61,65.67,Basic,Postpaid,1200.61,20.25
9189,2023-06-24,,1,0,58.31,61.51,Standard,Prepaid,794.93,52.74
1782,2023-12-14,,1,0,57.83,42.31,Basic,Prepaid,3326.97,47.21
5743,2023-06-15,2024-03-06,0,1,11.59,95.99,Premium,Postpaid,1980.23,67.72
8047,2024-04-29,,0,0,53.47,60.71,Standard,Postpaid,4177.21,85.26
1633,2022-07-06,,1,0,18.77,86.28,Standard,Prepaid,96.0,41.95
4967,2022-09-16,2024-04-30,1,1,14.04,40.19,Basic,Postpaid,2299.49,9.44
6849,2024-02-08,,0,0,99.34,30.58,Premium,Prepaid,1925.59,20.16
9818,2024-05-09,,0,0,36.73,40.69,Basic,Prepaid,3670.68,10.02
7980,2022-10-13,2024-03-27,0,1,27.14,95.65,Standard,Postpaid,1315.22,84.34
3224,2022-06-03,2023-07-11,0,1,72.6,78.08,Standard,Prepaid,628.73,53.66
6759,2024-01-17,,0,0,25.76,93.33,Premium,Postpaid,2282.76,88.13
1218,2022-08-03,,0,0,91.78,46.58,Basic,Prepaid,4488.19,25.62
6967,2023-04-17,2024-05-03,0,1,81.1,79.26,Premium,Prepaid,2200.77,76.96
7373,2022-06-07,2022-11-20,0,1,88.75,51.3,Standard,Postpaid,1943.24,58.51
2657,2022-10-01,,0,0,10.53,32.03,Premium,Postpaid,3105.98,60.9
8190,2023-05-26,,1,0,99.27,35.96,Standard,Postpaid,129.24,7.73
4213,2022-10-29,2022-12-21,0,1,23.93,71.15,Basic,Postpaid,714.78,19.96
9364,2023-10-18,,0,0,26.32,52.79,Basic,Postpaid,2044.36,48.19
2134,2023-03-17,2023-11-03,1,1,58.8,12.82,Standard,Postpaid,3238.47,18.73
7570,2023-09-27,2024-02-12,0,1,51.67,34.98,Standard,Prepaid,2823.39,41.71
5578,2023-03-23,,0,0,25.47,56.38,Standard,Postpaid,4038.89,14.74
2149,2023-08-10,2023-11-20,0,1,42.06,17.81,Basic,Postpaid,2687.89,62.98
1089,2024-01-15,,1,0,41.8,99.14,Premium,Postpaid,1320.93,38.55
9262,2022-09-17,2022-12-15,0,1,39.49,43.31,Premium,Prepaid,3861.19,81.1
6953,2022-09-02,2023-02-12,1,1,92.75,99.28,Standard,Prepaid,1960.05,77.4
5845,2023-04-25,,1,0,78.59,79.73,Basic,Prepaid,3979.19,47.57
7813,2023-02-09,,1,0,97.28,24.21,Standard,Postpaid,283.07,62.33
2624,2024-01-07,,0,0,63.15,39.97,Basic,Prepaid,4794.95,22.0
6087,2022-09-23,,0,0,17.53,93.78,Basic,Prepaid,1558.56,74.35
2088,2023-11-11,,1,0,69.77,52.05,Standard,Prepaid,3261.84,53.83
9645,2023-04-07,,0,0,55.6,51.94,Premium,Postpaid,2343.79,6.69
9576,2022-09-16,2022-11-12,0,1,37.23,37.22,Standard,Postpaid,4802.78,45.47
6484,2023-10-15,,0,0,41.15,54.02,Basic,Prepaid,1946.77,8.74
5621,2023-08-13,,1,0,99.0,32.67,Premium,Prepaid,847.53,70.4
8681,2024-05-13,2024-05-14,0,1,89.66,10.62,Basic,Postpaid,4905.63,34.84
6955,2023-03-22,,1,0,52.78,62.12,Premium,Prepaid,1492.55,29.47
8722,2023-06-10,,0,0,97.68,37.56,Basic,Prepaid,2553.52,69.43
1802,2024-04-27,,0,0,58.53,79.74,Premium,Prepaid,3379.39,89.73
3459,2023-10-16,2023-11-22,1,1,73.32,76.67,Premium,Postpaid,4865.71,69.21
2137,2023-06-14,,0,0,55.28,89.15,Basic,Postpaid,1041.51,64.63
1314,2023-01-20,,1,0,30.41,41.87,Basic,Prepaid,4086.76,71.07
6563,2024-05-14,2024-05-16,1,1,75.97,22.14,Standard,Prepaid,573.18,74.15
3648,2022-07-05,,0,0,22.39,19.58,Standard,Postpaid,3246.88,54.93
3080,2024-01-20,,1,0,25.91,68.41,Premium,Postpaid,2803.61,82.96
2700,2023-03-30,2023-07-11,1,1,82.24,21.92,Basic,Prepaid,3769.28,50.16
2621,2023-01-03,,1,0,48.25,47.24,Premium,Postpaid,3541.72,6.39
9785,2022-06-23,,0,0,98.48,12.4,Standard,Postpaid,1594.56,30.48
5378,2023-09-16,2024-01-29,0,1,29.03,32.84,Premium,Postpaid,2621.76,76.81
9836,2023-10-26,,0,0,77.57,83.17,Premium,Prepaid,3034.5,73.41
2538,2023-11-12,2024-02-10,0,1,73.65,52.22,Basic,Prepaid,3772.45,75.24
1272,2023-09-07,2024-04-30,0,1,77.08,99.81,Standard,Prepaid,4943.83,79.84
4565,2022-12-21,,1,0,96.38,46.21,Standard,Prepaid,2150.12,13.85
7784,2023-06-02,,0,0,93.27,11.54,Basic,Prepaid,3573.15,83.45
7318,2023-03-27,,0,0,87.55,82.48,Basic,Postpaid,4376.56,69.69
7481,2024-04-01,,1,0,50.59,76.54,Basic,Postpaid,3723.32,78.65
3383,2023-02-23,2024-03-19,1,1,46.89,78.62,Standard,Prepaid,501.5,36.1
2007,2022-05-24,,0,0,43.85,55.61,Basic,Prepaid,4180.61,18.37
3171,2023-01-21,,1,0,36.55,85.04,Premium,Prepaid,3741.87,70.2
1107,2023-11-18,2023-12-25,0,1,40.69,30.54,Premium,Postpaid,621.21,84.05
1868,2023-11-24,,0,0,66.55,98.43,Standard,Postpaid,1392.75,11.84
5797,2023-11-26,2023-12-06,1,1,88.84,24.66,Standard,Prepaid,3587.36,97.84
7936,2023-10-09,2024-03-19,0,1,95.2,83.29,Basic,Prepaid,4976.82,36.76
4288,2023-05-04,,1,0,16.12,86.45,Premium,Prepaid,442.54,80.98
2705,2023-12-05,,0,0,60.61,75.02,Premium,Postpaid,2441.39,75.92
7420,2023-03-31,2023-11-26,0,1,98.23,66.03,Premium,Postpaid,3085.95,18.92
7473,2022-08-21,2022-08-24,0,1,90.23,58.12,Standard,Postpaid,3732.7,67.51
4154,2022-06-04,,0,0,70.75,32.22,Basic,Postpaid,524.19,37.47
7419,2024-05-08,,1,0,25.94,18.76,Premium,Prepaid,1892.76,69.66
6992,2022-09-20,,0,0,59.74,79.22,Standard,Prepaid,2716.54,24.12
2243,2024-01-07,2024-05-13,1,1,37.65,94.07,Standard,Postpaid,970.66,5.76
4509,2024-02-13,2024-03-05,1,1,90.78,43.45,Basic,Prepaid,2856.02,60.83
4954,2023-03-19,,0,0,39.64,72.11,Basic,Prepaid,4154.43,5.13
1414,2022-08-24,,1,0,13.39,59.25,Standard,Postpaid,3543.38,60.55
2908,2023-10-04,2024-01-22,1,1,33.31,91.83,Standard,Postpaid,2500.22,83.59
5404,2022-10-20,2023-07-15,0,1,99.32,80.24,Premium,Postpaid,2675.64,42.61
3833,2023-08-25,2024-05-12,1,1,11.26,49.82,Basic,Prepaid,151.09,10.7
4957,2023-10-06,2024-01-25,0,1,78.7,85.61,Basic,Prepaid,1096.82,63.25
7383,2023-04-22,,0,0,91.01,96.66,Standard,Postpaid,985.57,81.74
3201,2022-10-09,,0,0,28.56,38.19,Premium,Postpaid,1833.83,93.17
7898,2024-04-27,,1,0,43.09,60.36,Basic,Postpaid,2410.57,78.66
2951,2022-09-03,2022-12-23,1,1,93.98,89.51,Basic,Postpaid,1860.06,23.28
3282,2023-01-12,2023-05-17,0,1,91.96,57.67,Basic,Postpaid,3610.02,53.51
8446,2024-04-02,2024-05-19,0,1,23.29,92.47,Basic,Postpaid,4499.48,66.2
4857,2022-07-20,,0,0,65.16,96.1,Standard,Postpaid,2267.9,82.52
1879,2022-08-15,,1,0,96.89,84.93,Standard,Prepaid,253.58,9.38
5994,2023-09-06,2024-02-28,0,1,39.62,43.81,Basic,Prepaid,2248.67,98.27
4014,2023-10-02,,1,0,48.41,54.52,Premium,Prepaid,4905.51,75.78
7189,2022-09-03,,0,0,23.37,35.53,Premium,Postpaid,1181.86,69.99
8991,2024-04-05,2024-05-05,1,1,20.45,77.79,Basic,Prepaid,3451.83,5.03
6180,2022-06-30,2024-01-21,0,1,19.21,59.25,Basic,Postpaid,1074.97,63.34
1464,2022-09-17,2022-12-22,1,1,50.82,68.68,Standard,Prepaid,291.03,41.83
9021,2024-05-10,,0,0,64.47,19.36,Premium,Postpaid,1948.87,9.44
8672,2022-08-17,2022-09-11,0,1,60.25,13.88,Premium,Postpaid,2788.02,78.88
2942,2022-07-30,2023-05-22,0,1,85.82,84.01,Premium,Postpaid,1787.7,60.84
5022,2022-09-30,2024-05-15,1,1,47.05,98.88,Premium,Prepaid,2917.3,14.27
6437,2022-05-23,2023-12-28,1,1,63.53,84.82,Premium,Postpaid,862.18,32.71
9914,2023-04-12,,0,0,53.59,63.89,Standard,Prepaid,4005.63,28.0
4937,2023-06-10,,1,0,96.6,40.0,Basic,Prepaid,3795.35,91.05
5411,2022-07-10,2022-12-03,1,1,16.35,31.17,Basic,Postpaid,1916.56,79.34
4804,2024-03-20,,0,0,10.75,23.06,Premium,Postpaid,1113.68,53.24
6883,2022-06-15,2023-01-12,1,1,56.3,29.81,Basic,Prepaid,854.02,38.98
5951,2023-05-09,,1,0,25.63,75.5,Premium,Postpaid,1983.87,85.0
6229,2024-02-20,,1,0,81.51,74.71,Premium,Postpaid,4996.09,23.43
8879,2023-04-24,2023-07-12,1,1,21.29,80.16,Standard,Postpaid,3530.05,67.59
1335,2024-01-17,2024-02-17,0,1,25.08,26.07,Basic,Prepaid,1498.23,40.91
1050,2023-04-17,,1,0,71.95,28.31,Standard,Postpaid,4269.49,97.63
1411,2022-11-15,2023-03-20,0,1,29.08,94.92,Standard,Prepaid,1741.73,68.0
2056,2022-07-05,,0,0,51.56,41.67,Standard,Prepaid,3971.06,97.06
4859,2022-12-19,2023-06-21,0,1,50.76,21.45,Standard,Postpaid,1508.78,19.63
6767,2023-09-10,,0,0,68.88,83.75,Basic,Postpaid,4131.08,34.71
6477,2022-10-11,,1,0,41.99,80.64,Basic,Postpaid,349.18,55.44
4390,2022-10-10,,1,0,48.59,97.98,Basic,Postpaid,4839.08,90.37
3535,2023-01-04,,0,0,59.69,12.97,Standard,Prepaid,4569.83,32.9
7017,2024-03-24,2024-03-30,1,1,87.84,37.34,Standard,Postpaid,591.32,77.86
6004,2024-01-19,,0,0,15.71,14.73,Premium,Prepaid,3478.74,93.01
9658,2023-11-26,,0,0,31.21,85.0,Premium,Postpaid,3662.88,60.97
5997,2022-10-16,2023-04-05,1,1,16.08,94.08,Standard,Postpaid,1562.44,93.14
3774,2024-02-27,,0,0,61.03,43.32,Standard,Prepaid,1121.7,79.85
9743,2023-04-29,,1,0,33.32,59.89,Standard,Prepaid,1291.61,27.72
7637,2022-07-30,2024-05-06,1,1,38.2,57.43,Basic,Prepaid,1592.73,90.55
1308,2023-09-27,,1,0,60.94,57.57,Basic,Prepaid,1945.89,37.46
9086,2024-03-27,2024-03-27,0,1,36.89,75.75,Basic,Prepaid,2955.38,71.63
9326,2022-07-05,2023-10-18,1,1,89.04,88.32,Basic,Postpaid,919.1,63.29
6552,2023-10-16,2024-01-01,1,1,43.56,61.2,Premium,Postpaid,4646.66,7.08
5143,2022-12-18,,0,0,25.84,60.54,Basic,Prepaid,734.72,84.62
5495,2022-06-04,2023-12-13,1,1,56.58,10.73,Basic,Postpaid,375.32,94.84
8597,2022-12-14,2024-01-08,1,1,57.45,25.91,Standard,Prepaid,2803.36,42.33
1969,2023-04-09,2023-07-31,0,1,11.4,59.47,Basic,Postpaid,2431.94,80.27
2354,2022-09-28,2024-03-11,1,1,49.52,98.28,Standard,Prepaid,2766.47,46.53
1786,2023-01-09,2023-12-10,1,1,44.62,40.17,Basic,Prepaid,2389.41,21.26
1665,2022-10-22,,0,0,44.0,27.74,Basic,Postpaid,4840.76,41.59
8494,2023-05-11,,0,0,23.69,81.3,Premium,Prepaid,1727.69,53.61
3019,2023-01-07,2023-02-17,0,1,42.79,19.54,Standard,Postpaid,1271.88,78.71
5191,2023-10-12,2024-02-01,1,1,27.38,59.8,Basic,Postpaid,716.37,48.26
3264,2023-09-15,2024-01-16,1,1,98.05,66.8,Basic,Postpaid,191.78,40.29
2810,2023-04-23,,1,0,66.82,83.24,Standard,Prepaid,2943.05,13.65
8380,2023-03-08,2024-01-30,1,1,77.15,85.34,Premium,Prepaid,2251.29,82.11
4344,2023-10-25,,0,0,81.05,36.76,Standard,Postpaid,389.87,49.29
4692,2024-03-03,2024-03-06,0,1,84.39,15.0,Premium,Postpaid,1411.79,60.59
9349,2022-11-14,,0,0,66.45,36.4,Premium,Postpaid,281.64,13.58
5449,2022-12-21,2023-10-25,1,1,96.7,24.79,Premium,Postpaid,2458.53,33.07
5379,2024-04-01,,0,0,91.21,16.77,Basic,Prepaid,423.92,12.08
4327,2023-12-10,,0,0,98.97,19.84,Basic,Prepaid,1109.82,4.86
3667,2022-12-20,2024-03-21,1,1,92.34,27.05,Standard,Postpaid,3170.39,12.67
5159,2023-08-01,2023-12-19,0,1,16.5,41.13,Basic,Postpaid,3449.56,73.47
9688,2022-08-29,,0,0,92.13,98.01,Standard,Prepaid,1063.4,42.84
4300,2022-10-25,,1,0,61.36,55.76,Basic,Prepaid,3181.13,73.14
2058,2022-11-21,,0,0,85.58,17.27,Basic,Postpaid,4959.04,27.97
2879,2022-11-12,,1,0,72.94,41.31,Standard,Prepaid,4013.72,87.29
7406,2022-07-27,2023-04-16,1,1,56.77,73.63,Basic,Postpaid,928.06,9.2
8355,2023-06-26,2023-11-06,1,1,77.1,47.79,Premium,Postpaid,3692.23,28.89
6486,2023-12-01,2024-01-22,1,1,28.84,20.65,Basic,Postpaid,126.02,19.96
8706,2022-08-24,,1,0,18.57,74.11,Standard,Postpaid,1197.09,16.46
8624,2022-07-22,,0,0,33.22,53.58,Basic,Prepaid,1005.13,36.24
3862,2022-11-14,2024-02-17,0,1,57.19,44.75,Basic,Postpaid,2220.57,93.59
9906,2022-09-04,2022-11-19,1,1,67.56,16.1,Standard,Prepaid,4952.97,89.3
5712,2024-01-27,2024-05-05,0,1,38.85,72.98,Premium,Prepaid,994.35,16.51
8469,2023-03-24,,1,0,80.7,14.44,Premium,Prepaid,4561.82,27.74
3808,2022-11-29,2022-12-24,0,1,27.38,61.47,Basic,Postpaid,2963.99,22.89
7292,2023-01-27,2024-04-21,1,1,24.34,18.89,Standard,Postpaid,4099.15,87.47
8502,2024-02-08,2024-05-05,0,1,13.64,61.98,Standard,Postpaid,371.97,27.97
7730,2022-06-10,,1,0,24.86,50.11,Basic,Prepaid,2401.87,97.08
1427,2023-06-09,,1,0,35.26,62.88,Premium,Postpaid,371.95,10.83
5130,2024-05-13,,1,0,83.72,23.69,Standard,Postpaid,2262.25,40.69
8907,2023-07-11,,0,0,80.16,84.24,Premium,Postpaid,4632.28,34.43
5336,2023-04-11,,1,0,87.64,66.75,Basic,Postpaid,3937.25,93.72
4493,2023-05-02,2023-08-14,0,1,58.98,82.93,Premium,Postpaid,4122.52,51.86
6160,2023-02-25,2023-09-08,0,1,98.51,93.05,Basic,Prepaid,2727.12,51.23
6560,2024-04-13,2024-05-13,0,1,52.59,13.39,Basic,Postpaid,849.46,83.05
7244,2023-03-15,2023-12-23,0,1,88.09,51.27,Standard,Postpaid,4206.31,12.92
2220,2023-12-23,,1,0,76.12,71.06,Basic,Postpaid,821.2,42.12
8914,2022-07-04,2023-01-09,1,1,42.51,96.01,Standard,Prepaid,4992.06,97.49
4730,2024-05-13,,0,0,57.9,93.5,Standard,Postpaid,569.42,76.61
2636,2024-03-19,,1,0,65.22,78.91,Premium,Postpaid,1124.18,46.65
6529,2023-04-05,,1,0,56.19,14.26,Standard,Prepaid,4806.19,74.74
5607,2023-09-12,2024-01-24,0,1,63.73,83.79,Standard,Postpaid,3125.41,83.33
4814,2023-06-23,,0,0,10.67,43.32,Basic,Postpaid,3557.24,54.4
9730,2023-03-07,2024-02-28,0,1,37.88,34.01,Basic,Prepaid,1731.84,56.28
3802,2024-03-27,,0,0,10.67,90.78,Premium,Prepaid,708.14,24.67
5055,2023-12-22,2024-01-31,0,1,50.21,92.82,Basic,Postpaid,1062.98,11.52
6393,2023-04-05,,0,0,13.14,74.72,Premium,Postpaid,4879.68,90.65
6673,2022-11-07,,1,0,47.18,54.51,Basic,Postpaid,4373.24,77.86
7498,2023-09-26,,1,0,98.96,36.6,Standard,Postpaid,1854.17,62.36
7378,2023-02-06,,0,0,66.55,10.65,Standard,Prepaid,341.54,57.62
5571,2023-11-07,,0,0,39.95,78.71,Premium,Prepaid,3323.06,1.32
7528,2023-03-03,2024-05-15,1,1,74.86,93.51,Basic,Prepaid,3918.91,26.28
4229,2024-01-02,2024-05-15,0,1,15.79,25.24,Standard,Prepaid,4323.0,3.77
9421,2024-04-26,2024-05-16,0,1,49.01,32.62,Standard,Postpaid,1655.07,85.83
9195,2023-09-26,,1,0,41.35,52.44,Basic,Postpaid,3950.8,23.93
5193,2023-10-12,2024-01-01,1,1,94.22,64.48,Premium,Postpaid,398.22,5.08
7879,2023-03-29,2024-03-08,1,1,92.61,92.09,Standard,Prepaid,2791.15,20.29
8960,2022-07-30,2023-07-05,1,1,26.69,26.75,Standard,Postpaid,4681.71,64.9
1858,2023-08-22,,0,0,27.59,76.11,Basic,Postpaid,2693.61,41.95
3317,2023-03-22,2023-05-15,1,1,90.82,53.4,Premium,Prepaid,3751.99,13.01
5893,2023-11-04,2024-04-08,1,1,39.78,93.33,Premium,Postpaid,1045.83,6.96
7248,2024-02-06,,0,0,31.34,53.25,Standard,Prepaid,930.19,17.34
9982,2023-05-01,2024-01-15,0,1,64.22,84.63,Basic,Prepaid,2181.86,83.59
8461,2024-05-15,2024-05-15,1,1,13.07,29.8,Basic,Postpaid,184.64,48.71
3038,2022-07-28,2023-04-25,1,1,65.18,47.57,Premium,Postpaid,159.07,78.73
1890,2022-10-22,2023-09-16,0,1,93.57,21.68,Premium,Prepaid,2523.36,25.73
9383,2023-06-27,2024-01-27,1,1,17.82,73.1,Premium,Postpaid,3943.38,47.08
9488,2022-07-11,2023-02-16,0,1,42.06,98.19,Basic,Prepaid,2550.88,6.97
4959,2024-03-30,2024-04-22,0,1,72.99,34.3,Premium,Postpaid,4102.06,47.65
7095,2022-09-18,,1,0,32.5,48.11,Standard,Postpaid,1029.36,33.22
6907,2022-06-04,,0,0,40.85,19.5,Premium,Postpaid,1088.63,50.64
2363,2022-06-07,2023-05-15,0,1,28.05,33.35,Standard,Prepaid,4519.04,95.48
3694,2023-02-23,,0,0,53.27,59.73,Standard,Postpaid,132.15,10.16
5092,2023-12-25,2023-12-26,1,1,60.78,68.22,Basic,Postpaid,4161.89,78.12
