Property ID,Property Type,Rent,Occupancy Rate,Monthly Revenue,Rental Length (months),Maintenance Costs,Maintenance Issues Logged,Customer Satisfaction,Month,Season,Date,Maintenance Issue Type,Occupancy Indicator
bf6f0e92-206a-471d-a69b-2dd41255da36,Apartment,4791.04,0.9564136139407237,4582.215880934565,5,143.97,9,5,12,December,2022-09-01,HVAC,Occupied
ef9c81f0-753f-4035-a6ea-01181eb2f1d3,Duplex,1091.37,0.8459143780389629,923.2055747603828,2,110.07,9,1,6,June,2023-12-25,Other,Occupied
26074312-50c0-41fe-bd77-03fdfa9aa70a,Condo,2297.52,0.8748739088909248,2010.0403031550775,4,131.97,4,2,8,August,2024-05-14,Plumbing,Occupied
806437bb-a7ff-4254-890a-7e4258ceef89,Apartment,1476.91,0.9200068618075471,1358.7673342721844,4,425.17,10,4,8,August,2021-06-26,HVAC,Occupied
3f158eb4-0dd4-48ec-a709-9482fd55463a,Condo,2680.03,0.8632380545193845,2313.503883253586,3,391.18,5,5,12,December,2024-02-23,Plumbing,Occupied
7bdbe10e-e539-42c2-97f5-f2d3e2a3be95,Apartment,3887.15,0.8353481280278927,3247.1234758636233,9,303.58,5,2,6,June,2022-01-03,Other,Occupied
c96f165e-d01c-4a4f-b2fa-e49e3d5b63e2,Condo,4706.01,0.9162312942774037,4311.793633182405,1,247.49,1,3,10,October,2023-04-18,Structural,Occupied
3e3ddc26-9f70-4e71-9f65-985d5a9731b6,House,3794.95,0.7666953640228337,2909.5705716984526,5,352.98,8,4,2,February,2024-01-26,Electrical,Vacant
dfc00da8-33d3-47c7-98f6-cbb073c32080,Townhouse,4524.86,0.8184808536961878,3703.5112756557323,5,423.93,1,4,8,August,2023-03-31,Structural,Occupied
2ffba2a6-28d8-4a90-9a1b-416724df0ee2,Duplex,2948.0,0.8780149391970405,2588.3880407528754,1,393.71,1,3,10,October,2023-06-05,Electrical,Occupied
ee1806ea-4f7c-4aa7-b525-a12f1e15756e,Townhouse,4724.26,0.988749791350312,4671.111089284625,6,78.0,9,4,2,February,2021-08-17,Electrical,Occupied
cc024d68-f6c0-4b65-9afe-34de2d62f7f1,House,3933.38,0.9124324868941555,3588.9436952997335,2,436.75,1,4,2,February,2022-09-04,HVAC,Occupied
64eb3f49-19f8-4e4c-a690-7ea0de473124,Townhouse,2259.48,0.8000911285314684,1807.7899030942822,11,192.35,10,5,8,August,2023-07-11,Structural,Occupied
2db5055a-f095-4e0c-99cf-b34a9dedb552,Apartment,2163.94,0.9698785278388604,2098.758941531624,1,293.56,7,4,1,January,2022-02-13,HVAC,Occupied
36d0767a-70b4-450a-93ac-fde350c94f1b,House,2429.76,0.8599394528182325,2089.4464848796288,12,133.14,4,2,1,January,2024-01-28,Electrical,Occupied
230ab97c-047d-4012-92fd-4e7a4d9345ef,Condo,2747.96,0.9310181442711121,2558.400619731245,1,478.01,1,1,8,August,2023-06-19,Plumbing,Occupied
087b20f1-8324-4dd3-990a-2fdb8f0ab156,Duplex,2067.73,0.7008175428650487,1449.1014579083471,8,458.95,5,5,5,May,2023-11-26,Plumbing,Vacant
f064ae66-16d6-444e-b23f-169b4258e943,Duplex,2240.42,0.9421889761223735,2110.899025884088,5,388.96,10,1,3,March,2024-01-01,Electrical,Occupied
aa21de67-5ee9-4ab4-924a-b264ffb285b8,Townhouse,3486.24,0.8432682623303445,2939.83554686654,9,54.68,0,5,10,October,2021-09-09,Plumbing,Occupied
6c5967df-4c23-4218-8c9f-f88f7233c2f9,House,4274.88,0.9065556570611684,3875.4166472576476,10,464.33,9,3,4,April,2023-09-10,Other,Occupied
1414f51d-4a36-4002-b403-9c39189d6dee,House,2625.72,0.881338976689969,2314.149377874385,4,67.33,8,5,6,June,2021-12-03,Other,Occupied
1b266c6e-782b-448c-9edd-9c639df8e0ae,House,3312.09,0.7029928085071846,2328.375451128561,4,360.82,0,4,7,July,2024-02-16,Electrical,Vacant
dc17fb3a-5eed-4bae-bb19-af3e50d1f8b1,Townhouse,1270.36,0.8244211590958468,1047.311663669,2,339.35,9,5,2,February,2024-01-20,Other,Occupied
5fe4db36-7f5a-4fa1-a195-5f963e69d662,Condo,2359.56,0.9860038810266412,2326.5353175152213,8,470.91,6,3,7,July,2021-07-30,Structural,Occupied
d76530fb-872d-4e11-b6d3-cd1c116fc8e3,Apartment,1084.86,0.7607308835452018,825.2865063228476,6,338.61,1,2,5,May,2023-08-24,HVAC,Vacant
71d90810-0a56-4458-b0e2-05250362a8ce,Condo,2982.66,0.8494456803353155,2533.6076529089323,5,193.43,10,5,9,September,2022-10-20,Other,Occupied
13aa83b1-deb7-4d57-898e-bc1b274fad09,Townhouse,4724.07,0.8536336730464374,4032.6252258284835,9,80.11,10,3,11,November,2021-07-29,Other,Occupied
4febac56-d824-42d2-9251-1adbae830b26,Apartment,3014.97,0.8892609801092308,2681.0951771999275,1,481.57,10,4,2,February,2022-02-06,HVAC,Occupied
fd29d363-3cd1-4d24-9fb2-cecc45bc3d3d,Condo,3750.34,0.9454735215955191,3545.8471669805394,11,256.87,5,3,11,November,2024-03-29,Plumbing,Occupied
f9b600c1-6cd2-41c4-a52f-9f11ee65d710,Townhouse,2847.76,0.8878870738694113,2528.489293482355,4,353.73,3,1,9,September,2023-04-16,Plumbing,Occupied
52c518ee-0db0-4855-9911-bd79e1621464,House,1844.32,0.8093032704032719,1492.6142076701624,1,289.39,3,5,12,December,2023-01-29,Other,Occupied
e0b4b268-66af-43e6-8c52-315eaaff9435,House,4665.17,0.8451753200650729,3942.8865479079764,1,370.8,8,3,7,July,2022-06-10,HVAC,Occupied
dbc46be0-e38a-4640-8d77-bddd1259c87e,Apartment,1422.33,0.9356134256630746,1330.751043723361,5,196.09,8,2,3,March,2023-05-20,Electrical,Occupied
50a8a79b-a23e-4caa-96d1-c39b9d37dc0f,Townhouse,2551.9,0.7756963966966905,1979.4996347302847,3,394.13,3,4,8,August,2023-12-06,HVAC,Vacant
60761b26-6701-47f1-b0ea-741964dec558,Duplex,1171.34,0.7217295097537066,845.3906439549066,9,410.08,0,3,5,May,2021-12-30,Plumbing,Vacant
e19da199-ff9e-4e03-9df4-dc813dfdecb9,Condo,2574.38,0.7855515146543354,2022.3081082958279,12,131.66,1,5,6,June,2024-04-07,Structural,Vacant
9edb5776-8766-4ad6-a7f5-80309b832256,Duplex,3376.31,0.9120159758844467,3079.248659538416,7,348.23,6,4,5,May,2021-11-19,Other,Occupied
d7068af2-5a3e-468e-8053-6689d7943f8c,Duplex,2655.7,0.8039992402367822,2135.180782296822,5,156.01,6,2,12,December,2022-12-23,Electrical,Occupied
9513c050-0013-491f-8e40-11c97776318b,Condo,3425.95,0.9288124274633076,3182.0649358679184,9,110.83,7,4,2,February,2022-10-14,HVAC,Occupied
577fb735-e789-46a7-8c31-a5224311778b,Apartment,1666.0,0.995356997291585,1658.2647574877806,5,497.51,3,5,2,February,2023-04-26,Structural,Occupied
acc69ba6-8c64-4ff6-8e72-9d23476db498,Townhouse,3005.3,0.8590049849294934,2581.5676812086067,11,263.06,10,2,7,July,2024-03-11,HVAC,Occupied
549d24c6-12c9-4a84-b794-ac147901027a,Apartment,4495.73,0.9852883613179588,4429.5904446279865,10,378.31,1,4,9,September,2024-03-28,HVAC,Occupied
9463c5ea-670f-4f87-a18d-77e38cc4b4bb,Condo,2373.04,0.9047560338541714,2147.0222585773026,6,235.32,7,5,1,January,2022-12-09,HVAC,Occupied
3bd02941-753c-43d3-9e63-fa4805c170fc,Duplex,3435.89,0.8518123900946293,2926.7336730022357,10,130.53,2,5,9,September,2021-05-20,Electrical,Occupied
f5b2f39c-90e2-44b5-90f0-49f5a806fcba,Townhouse,3356.55,0.9545196119380549,3203.8928034506785,4,409.69,8,1,3,March,2023-09-16,Electrical,Occupied
204ac5b9-e494-4275-8fdf-37f0777e1199,Condo,1738.32,0.9098854749824234,1581.6721188714462,11,128.45,1,3,2,February,2022-11-18,Other,Occupied
c1e8ae73-7c86-4774-9779-4264a5a9abee,Condo,1101.95,0.755936285162009,833.0039894342758,11,404.87,8,3,10,October,2021-06-16,HVAC,Vacant
3ce35674-58c5-4fdc-898f-64cd02743c3f,House,3875.08,0.7574552962754753,2935.1998694911686,5,337.37,0,2,2,February,2022-02-12,Electrical,Vacant
9a65c2ad-ba25-4d2a-85b4-68e333db724c,Condo,2066.87,0.9030527505434323,1866.4926385157037,1,181.09,7,5,4,April,2022-02-14,HVAC,Occupied
07a938e4-d4dc-4654-8ffc-dfd3ac496ec1,Townhouse,4165.89,0.989870050387232,4123.689744207666,1,359.43,0,2,3,March,2022-04-03,Electrical,Occupied
c40c7a4e-3cd1-4027-b287-313a41c3d664,Duplex,4275.48,0.8238107293031718,3522.1862969211247,1,148.99,9,4,5,May,2021-09-04,Other,Occupied
c10c9cc8-8c70-4aea-aa8e-119240845223,Apartment,3205.81,0.8558537193390179,2743.704411994217,1,345.13,5,5,3,March,2022-03-25,Other,Occupied
3decd062-4134-4cac-b79b-76899df2e3c0,Townhouse,2242.87,0.7198770726539301,1614.59068994332,5,405.54,1,4,3,March,2022-11-08,Other,Vacant
319cec60-41d4-4c03-88fd-129debd64f5f,Duplex,1381.16,0.8065281701924507,1113.9444475430053,8,100.04,1,1,2,February,2024-01-16,Structural,Occupied
bee8146d-da1d-4b3c-8d2e-08ef8ccb03a3,House,3807.81,0.812414650276121,3093.5206294679165,8,294.17,1,5,1,January,2023-05-06,Electrical,Occupied
2a2f1732-fbe4-4716-b605-e8e8ac4ad2a0,House,1939.79,0.927130556292572,1798.4385817907682,11,188.99,4,5,9,September,2023-10-30,Plumbing,Occupied
d359e72b-5ffd-41ba-bdb9-5225b18343ab,Townhouse,3349.55,0.7540951020956773,2525.879249224576,9,320.25,4,2,6,June,2023-01-03,Structural,Vacant
ce6684ac-2645-4704-8321-1c3713d89b1e,Duplex,4602.4,0.9037059606471711,4159.21631328254,6,328.51,7,2,12,December,2024-03-31,HVAC,Occupied
c22a5f42-8c93-4962-aee2-0e128649a3ce,Duplex,2819.3,0.705220402178537,1988.2278798619495,10,186.46,7,3,3,March,2022-01-15,Structural,Vacant
42646200-0f59-4857-8428-4f155573ddd3,Condo,2962.96,0.7380028000439283,2186.672776418158,9,103.95,3,5,4,April,2022-09-30,HVAC,Vacant
3a3945bd-2e0e-4034-8249-c2460f6848bf,Apartment,2661.61,0.9643450711684902,2566.7104848727654,12,311.29,7,1,7,July,2022-09-10,Other,Occupied
fadeec4f-3d45-4781-a9c3-cdb05379b7dc,House,3665.36,0.8800990696241365,3225.879925837525,5,479.8,7,1,12,December,2023-02-21,Electrical,Occupied
92512563-8294-439c-984d-197b9b76f941,Apartment,2565.03,0.9220982325138569,2365.2096293450186,8,295.35,10,4,12,December,2023-04-23,HVAC,Occupied
981329b1-6d65-4b05-b50e-c571eeae1977,House,2233.65,0.9154478057898359,2044.789991402467,5,302.34,4,3,11,November,2023-03-13,Plumbing,Occupied
6b5eca20-45fc-44f9-adde-eb970dba289d,Duplex,3182.87,0.7761615314207484,2470.4212535131574,4,461.95,10,1,11,November,2024-03-25,Other,Vacant
32862794-6e17-4a5e-b1ae-05f4da2922ac,House,3160.0,0.7744172468069169,2447.1584999098577,2,119.22,6,3,4,April,2022-08-17,Other,Vacant
5d8fa555-7497-42ca-b714-a2c678556a77,Townhouse,4889.09,0.8568898062905406,4189.411383037019,2,72.27,2,1,1,January,2023-02-06,Other,Occupied
4d40b487-899c-40d4-9e4b-37a806764364,House,1124.04,0.7059441884513817,793.5095055868911,5,415.02,6,2,5,May,2021-11-09,Electrical,Vacant
b8e9f0d1-2795-4443-b0e1-7991199773e3,Townhouse,3645.94,0.8440706745841499,3077.4310352933353,1,147.91,3,2,10,October,2023-02-21,Other,Occupied
18004aed-08ce-449e-bc12-f517bddc8cbf,Apartment,1815.43,0.7902268475679967,1434.6015258803682,9,98.48,9,1,6,June,2023-06-01,Structural,Vacant
f47a7e93-99d2-43df-8c18-1529f1a482df,Apartment,1387.12,0.8291910893047137,1150.1875437963545,7,361.46,5,1,12,December,2022-02-03,Plumbing,Occupied
c2758d1a-c843-48b1-9520-63c1d8a4f7d2,House,2389.63,0.8544299774928571,2041.771507116256,4,264.76,9,1,11,November,2022-07-26,HVAC,Occupied
4094e32e-a00a-4d09-a706-19e64dec7aca,House,1109.99,0.9204935499746728,1021.738635536387,12,217.57,3,1,7,July,2022-01-06,Plumbing,Occupied
0ed6fbc3-7701-400a-8d16-10c9619ba6bb,House,2170.63,0.8909025765024376,1933.8198596334864,2,348.84,8,4,7,July,2021-10-03,Other,Occupied
55791eb9-66e4-401c-a157-08bc784e6991,Apartment,4926.6,0.9805111365722593,4830.586165436893,12,241.74,7,4,6,June,2023-11-21,HVAC,Occupied
85d403b4-cc77-4fc5-a58c-1bba5b9e4122,House,1674.0,0.907346173204106,1518.8974939436735,12,421.57,8,2,4,April,2023-11-14,Structural,Occupied
ceb4531a-1221-44ec-af3a-a597b3b90eeb,Townhouse,2894.45,0.9497618662536896,2749.038233777992,8,168.35,3,5,4,April,2024-01-14,Electrical,Occupied
ba3ea3bf-03e5-4a06-94e7-d637755b3717,Townhouse,3854.21,0.702627872918616,2708.075374081659,6,266.65,2,3,11,November,2022-07-04,Electrical,Vacant
25798032-e04a-4784-ab5e-595fd7cd21da,House,1665.7,0.839268277516699,1397.9691698595655,10,131.75,3,2,4,April,2023-02-20,Plumbing,Occupied
9f28e83d-e45e-4e15-9ba3-8c1608d7ba77,Duplex,2128.48,0.7118491101204006,1515.1565939090704,6,369.57,7,2,7,July,2023-02-02,Other,Vacant
17a1c789-4c47-4068-8b88-d88a651669a9,Apartment,4450.06,0.7601159357603839,3382.5615210898545,5,211.89,0,1,5,May,2022-11-28,HVAC,Vacant
91039642-54a4-4145-b4d3-e1fbd3cf0ecc,Townhouse,3481.63,0.9257732745248799,3223.200005784058,1,350.12,0,1,5,May,2023-07-13,Plumbing,Occupied
9a9f64f3-404b-43e3-bd48-4af93aec36f6,Apartment,3860.28,0.8106055706127016,3129.1644721248,8,401.47,5,4,1,January,2023-12-25,HVAC,Occupied
3f4c53f7-fd8f-42f2-a5fe-1cb5aae52c90,Condo,4352.03,0.8851988530982744,3852.4119646492827,5,81.41,5,5,3,March,2023-07-25,HVAC,Occupied
c2bf6b88-0784-4859-bcb8-8fbd0444b3d6,House,1047.92,0.8653477922156635,906.8152584186381,9,474.08,7,2,3,March,2024-04-09,Plumbing,Occupied
cbec9bf0-0019-4df0-82bb-8a25e19ebef3,Condo,3182.94,0.9749062273163592,3103.0680271743327,9,384.88,8,3,5,May,2024-03-15,Plumbing,Occupied
62ffef14-5936-4f50-9d3a-e01320a444c4,Apartment,3753.31,0.974145346286347,3656.2694696700087,7,189.73,2,5,1,January,2023-04-10,HVAC,Occupied
ca374270-9b26-405d-a179-5186b9f924dc,Apartment,1356.51,0.8124224024453636,1102.0591131411602,1,90.98,5,1,7,July,2023-04-02,Plumbing,Occupied
5ec2d168-e7c1-47f5-80a9-1787f79c8b51,Duplex,2023.37,0.8852565747121258,1791.2015955752738,10,447.79,6,3,5,May,2024-02-04,HVAC,Occupied
106adedf-a8a8-45bf-b96d-f7066f92686f,House,3591.16,0.8993947268095127,3229.8703671292496,1,469.44,6,3,4,April,2022-11-24,Other,Occupied
1290d53c-bb44-49fc-abf9-e2e9eda33849,Apartment,1128.7,0.9949821689413485,1123.0363740841,12,173.24,2,2,2,February,2024-01-29,Structural,Occupied
113c2666-a6c0-414a-8ff3-1d02f55b0ad8,Duplex,4306.29,0.7639203863112966,3289.6627203684734,8,137.3,0,1,7,July,2022-07-28,HVAC,Vacant
a5c33fd2-dfa2-4957-b7a1-2d5505543239,Townhouse,2817.41,0.7584491444623813,2136.8622040997575,3,133.19,1,2,10,October,2023-02-04,HVAC,Vacant
5a9135eb-9113-4779-ad6d-c4853b02834c,House,4289.61,0.787691608837274,3378.8898021844584,5,165.38,9,3,7,July,2022-06-30,HVAC,Vacant
5c19daae-da7f-4fa7-851b-6a5bd3e2955e,Duplex,3928.06,0.7982242861058393,3135.472889280903,12,124.18,8,1,1,January,2022-07-18,Electrical,Vacant
b08a5b10-f750-4701-a6dd-0d8029993741,Duplex,2569.38,0.7747416694603545,1990.6057506780458,5,418.96,9,4,4,April,2024-01-19,HVAC,Vacant
cb7af2c6-c55b-4a9a-b33d-fb3bfad71a07,Duplex,4762.91,0.7004611770779229,3336.2335449162097,5,369.88,5,1,9,September,2021-12-09,Structural,Vacant
e06fff1b-1519-4bab-aec6-9cfc5c23fb04,Townhouse,3622.77,0.9649794488241872,3495.8985978168007,4,210.18,0,5,3,March,2022-09-04,Structural,Occupied
5fdcde73-c9c9-41dd-ac48-2b0820214f81,House,1367.71,0.9474685745118246,1295.8622440455676,2,113.3,3,2,3,March,2022-07-11,Other,Occupied
0b6c78d5-acee-4a63-8081-ab40c9a98c09,Townhouse,1264.3,0.8089126206881481,1022.7082263360255,4,348.55,6,5,8,August,2023-06-10,Electrical,Occupied
76f02ad2-47f0-49e3-b6c2-21e0bcc61d0d,House,3139.25,0.7754875958330614,2434.449435218938,7,191.52,4,5,2,February,2024-02-12,HVAC,Vacant
906cc285-098c-4a0f-8743-40caa6d2258a,Townhouse,2273.7,0.9273281102675435,2108.4659243153133,7,390.09,1,1,11,November,2022-05-24,Structural,Occupied
54c28c62-6ecf-4ab9-809c-045a3c242782,Condo,4300.21,0.8148933571060009,3504.212563160796,6,363.46,4,5,7,July,2021-11-18,Electrical,Occupied
495fb6c1-7af0-4883-a45a-301dbf84c17c,Townhouse,2462.02,0.8835511994430437,2175.3207240527627,1,364.71,3,1,8,August,2022-11-07,Structural,Occupied
f5d7e054-d60a-436f-8a5d-1ad0b3e05d79,Apartment,2087.82,0.9278644366887743,1937.2139282075568,6,127.99,5,1,5,May,2023-05-18,Electrical,Occupied
690c67a8-1f21-42e8-a2a0-57c2e319a8fc,Duplex,3300.45,0.9406853858917654,3104.685081866477,9,421.99,6,4,10,October,2023-04-10,HVAC,Occupied
14acc199-1328-43a8-a33d-884031238559,House,2845.28,0.7589724038515353,2159.4890012306964,10,164.52,6,5,8,August,2023-12-23,Electrical,Vacant
e293d27f-bda7-4e4a-960d-cf68afb4872d,Duplex,3295.95,0.8752085279374786,2884.6435476555325,6,471.56,7,1,6,June,2022-10-13,Structural,Occupied
f6b945d1-a9b4-48c8-a412-2b59c98ebd49,Condo,1038.85,0.7328622014599669,761.3338979866866,10,82.14,8,5,6,June,2023-05-25,Structural,Vacant
6ef001af-2886-46a2-b04e-8425af833ef4,House,3005.68,0.9540087044775218,2867.444882873998,11,374.24,9,1,1,January,2021-11-16,Plumbing,Occupied
623df172-697f-40c7-9ee8-b547b9964daa,Duplex,4152.07,0.7091092216131057,2944.271125783128,12,220.74,7,4,4,April,2023-10-18,Other,Vacant
fe6b202b-e08b-45c7-8ef9-0cbb066e7fb1,Condo,2228.78,0.7058470096110177,1573.177698080844,5,397.49,4,3,11,November,2022-08-27,Electrical,Vacant
ea31c99f-196f-4892-9506-1cee7740112d,House,3970.39,0.9774043657570222,3880.676519758023,12,238.77,7,5,3,March,2021-08-19,HVAC,Occupied
54caa936-e528-45fc-919d-a27f1dcb2695,Townhouse,3217.54,0.8707072732583546,2801.5354799996862,4,204.04,7,5,8,August,2024-01-15,Structural,Occupied
42e4ff99-7910-4932-9c1e-05af426e9670,Duplex,4419.97,0.8575499842227355,3790.3452037649645,1,323.93,4,4,4,April,2024-01-04,Plumbing,Occupied
5d9f34ab-b1c7-4fa5-88d7-26b726bce66b,House,2418.91,0.9433600555976208,2281.903072085641,11,109.79,8,2,10,October,2023-08-25,Structural,Occupied
9c9a9ad7-1793-4026-ae57-3e17ef091840,House,1884.49,0.9346547245993799,1761.3474819602854,3,233.67,9,2,4,April,2023-08-18,Structural,Occupied
3be5620b-a032-4ca6-a579-c0daa458e05a,House,4322.96,0.7520480575912367,3251.0736710446126,10,394.4,9,2,6,June,2024-04-16,Structural,Vacant
58cdc038-5cd4-4220-9e3c-2f801cc0ace5,Condo,4877.86,0.8983836380082517,4382.189612494931,4,411.57,1,5,1,January,2021-11-26,HVAC,Occupied
e2bd46fa-53fb-4eef-89ed-3647c765fdcb,Duplex,2858.47,0.7380035988898676,2109.5611473187196,9,353.04,6,3,6,June,2021-09-18,Structural,Vacant
4cde9fb4-5efb-4cea-b73f-c7e6daad850d,House,1758.75,0.7916765947987325,1392.3612111022708,1,312.84,0,3,12,December,2022-01-10,Plumbing,Vacant
1651743c-95b5-424c-95d6-f2aed37e1f9f,Townhouse,4397.23,0.7900220397519334,3473.908613858394,4,231.52,1,5,6,June,2022-04-17,Other,Vacant
5ce13ee2-6fca-4875-97cb-dc62dac8d497,House,2191.35,0.8929058855853491,1956.6693123774546,1,282.77,5,5,10,October,2023-03-14,Plumbing,Occupied
b2a3f659-e37c-4fbb-b46f-bf30cf8a3f3e,Townhouse,3438.23,0.776924860982646,2671.246364776363,8,430.88,9,5,5,May,2021-07-30,HVAC,Vacant
101dbb58-cac8-463f-9b47-a648f8e4cf90,Townhouse,1838.74,0.9090319358451803,1671.4733817159668,7,348.78,8,5,7,July,2023-04-02,Structural,Occupied
7e2e4687-a923-4b70-9ca1-2a033892ed6f,Townhouse,1373.4,0.7101541813316197,975.3257526408465,2,85.38,0,2,7,July,2022-02-17,Electrical,Vacant
269d2a21-261e-4f46-9dde-98bd3e6b16fd,Apartment,1070.29,0.7457585321176824,798.1778993402343,4,54.28,4,1,8,August,2022-02-04,Plumbing,Vacant
f2687e39-10cc-41aa-b711-8662654dbf2c,Duplex,2189.4,0.7215714166603948,1579.8084596362685,3,398.43,2,2,10,October,2022-11-19,Structural,Vacant
d1bd7765-107a-46b0-afcc-a0fb44506f86,Condo,1810.97,0.8939736896523088,1618.9595327496418,4,82.84,10,1,11,November,2022-08-30,Other,Occupied
30293d8a-f370-4a7e-bd03-0e5732251466,Condo,3472.96,0.9850057109439454,3420.8854338798847,6,471.69,0,3,3,March,2023-01-20,Other,Occupied
23fe51c3-6107-49dc-8230-8187c52987c2,Condo,4752.94,0.8523302108286488,4051.074352255918,7,495.05,4,2,9,September,2021-09-21,Other,Occupied
7b8c0eee-ef4f-421f-a5ce-d06577f46942,Apartment,2201.64,0.9167805729362792,2018.4207805994297,9,335.32,10,5,5,May,2024-01-05,Other,Occupied
38791747-577d-49f8-8604-a957a59e666f,Townhouse,4013.13,0.7823426277687707,3139.642669777687,6,470.31,3,3,4,April,2023-07-16,Structural,Vacant
4007acbc-6a8b-43f2-8834-b19585931586,Duplex,2449.12,0.743356432163208,1820.5691051395559,5,276.14,7,3,7,July,2022-10-18,Plumbing,Vacant
70312f0b-36f7-4f12-8e09-c7ebb0cf072a,House,4447.92,0.9921500232471234,4413.003931401346,3,63.71,7,1,9,September,2024-04-01,Plumbing,Occupied
8b2cd0c6-81ad-49eb-9525-ae0cd8ca6e26,Apartment,2060.11,0.7732631173911463,1593.0070807686745,6,426.01,5,2,7,July,2024-05-09,HVAC,Vacant
8b9885f2-61d0-4671-afbb-826662bab80d,Duplex,1712.86,0.716337095920674,1226.9851581186856,7,243.82,9,5,6,June,2021-08-22,Electrical,Vacant
e3c132d8-6ef5-4f8c-afe1-dc8869b45268,Duplex,3758.74,0.8662296573249628,3255.9320621736306,5,182.46,7,5,8,August,2023-10-04,Electrical,Occupied
2019b177-ef5d-403e-a76a-168278b36da1,Duplex,2373.51,0.8903077434056137,2113.1543320506585,3,382.6,10,3,3,March,2022-12-01,HVAC,Occupied
dab2d089-a06d-4954-9590-112dcd4ced8d,Townhouse,4854.74,0.9844360772835195,4779.181201831393,1,138.5,2,4,6,June,2023-11-14,Structural,Occupied
7f1324a3-5484-450e-9437-1aa49359e66a,House,4985.46,0.8300905340257771,4138.383153764151,3,177.79,0,2,8,August,2023-02-09,HVAC,Occupied
dd141323-f309-4602-b4b3-5b1c68ec5b19,Condo,4479.14,0.7937623178015546,3555.3725481576557,4,84.62,6,1,2,February,2022-07-03,Other,Vacant
5e298e75-7875-49de-b2fc-5e3247f5dba3,House,2733.29,0.8087139644511827,2210.449791894773,8,316.29,7,2,12,December,2023-04-30,Plumbing,Occupied
9f25a65d-660f-4c74-9c11-18954857ffa5,Condo,2588.93,0.9624568160792536,2491.7333248520617,2,299.05,0,3,12,December,2022-08-08,Electrical,Occupied
9fa86e5e-092a-47fa-8b07-eb7ff39d9099,House,4916.72,0.8101649748799755,3983.3543352918737,1,283.38,6,2,2,February,2022-07-03,HVAC,Occupied
11e4015d-9ca8-4d89-aa77-c31ad56bca48,Apartment,1991.17,0.7964338271208931,1585.8351435483087,2,64.74,0,3,8,August,2023-09-03,Other,Vacant
cc259239-3be6-4489-acd6-02eed2b6bc59,Duplex,1676.38,0.9307730248353545,1560.3292833734918,8,311.6,0,2,7,July,2022-12-28,Structural,Occupied
568a9055-b9d8-4e74-9f15-1ca63babf212,Duplex,4899.99,0.8515430497031318,4172.552428114848,6,198.31,9,5,7,July,2023-08-16,Other,Occupied
045ac96a-2ae4-46ef-9d76-0e7262dd9fdc,House,4906.54,0.9507913350508568,4665.09571708043,5,328.63,2,4,10,October,2024-03-28,Electrical,Occupied
3c35c0e6-185f-4889-9834-514ad029446c,Townhouse,4441.19,0.7026469884900017,3120.5887788119107,1,310.15,0,1,2,February,2024-01-16,Electrical,Vacant
e174b400-e753-47f0-bc2b-d1ee0a4152bd,Condo,2680.36,0.766318022199081,2054.0081739815287,6,81.0,6,1,9,September,2021-08-27,Plumbing,Vacant
4f72a6fb-0352-445b-a0b1-ccdcaa4aa3d7,Townhouse,2480.15,0.741113135502316,1838.071743016069,11,283.92,5,4,8,August,2023-09-26,HVAC,Vacant
003903e4-216b-48bb-94d6-1585e4a4384f,Condo,3884.51,0.7843230989750596,3046.710921199609,6,316.91,6,1,1,January,2023-04-16,Structural,Vacant
d446d9e4-dfb0-424f-93dd-e615a92d10b1,Condo,1098.76,0.8901565188883197,978.0683766937301,10,440.01,7,1,12,December,2022-03-15,HVAC,Occupied
d52b0b91-75ea-4b02-ab4e-2d8b870a255c,Townhouse,3839.03,0.9437257865746554,3622.9916064337,12,363.39,3,1,4,April,2022-09-03,HVAC,Occupied
3e1d7278-6420-4cac-a7b5-dc3e438c169d,Townhouse,3816.19,0.8478894213149684,3235.7071307279693,12,293.94,8,2,5,May,2022-12-30,Plumbing,Occupied
